1
Deck is attached!
stateEstimateZ.x,stateEstimateZ.y,stateEstimateZ.z,ctrltargetZ.x,ctrltargetZ.y,ctrltargetZ.z,stabilizer.thrust,
9479,-23522,200,9456.0,-23493.0,300.0,43931.83203125,
9481,-23522,201,9456.0,-23493.0,300.0,43862.8046875,
9481,-23521,202,9456.0,-23493.0,300.0,43790.81640625,
9482,-23521,204,9456.0,-23493.0,300.0,43691.82421875,
9482,-23521,204,9456.0,-23493.0,300.0,43718.33984375,
9483,-23520,205,9456.0,-23493.0,300.0,43671.984375,
9483,-23520,207,9456.0,-23493.0,300.0,43605.421875,
9483,-23519,208,9456.0,-23493.0,300.0,43554.49609375,
9483,-23519,210,9456.0,-23493.0,300.0,43486.20703125,
9483,-23519,211,9456.0,-23493.0,300.0,43358.82421875,
9483,-23518,212,9456.0,-23493.0,300.0,43302.12109375,
9483,-23518,214,9456.0,-23493.0,300.0,43234.828125,
9484,-23516,215,9456.0,-23493.0,300.0,43168.31640625,
9484,-23516,216,9456.0,-23493.0,300.0,43118.03125,
9484,-23514,217,9456.0,-23493.0,300.0,43044.28125,
9484,-23514,219,9456.0,-23493.0,300.0,43011.875,
9484,-23513,220,9456.0,-23493.0,300.0,42976.23828125,
9485,-23512,220,9456.0,-23493.0,300.0,42950.73828125,
9485,-23511,221,9456.0,-23493.0,300.0,43146.59765625,
9485,-23511,223,9456.0,-23493.0,300.0,43116.3515625,
9485,-23510,224,9456.0,-23493.0,300.0,43094.50390625,
9485,-23510,225,9456.0,-23493.0,300.0,43082.0703125,
9485,-23509,226,9456.0,-23493.0,300.0,43137.078125,
9485,-23508,227,9456.0,-23493.0,300.0,43140.4453125,
9485,-23508,229,9456.0,-23493.0,300.0,43126.24609375,
9485,-23506,230,9456.0,-23493.0,300.0,43123.859375,
9485,-23506,232,9456.0,-23493.0,300.0,42857.140625,
9484,-23504,234,9456.0,-23493.0,300.0,42859.8828125,
9484,-23504,235,9456.0,-23493.0,300.0,42847.26953125,
9484,-23504,236,9456.0,-23493.0,300.0,42833.99609375,
9484,-23503,238,9456.0,-23493.0,300.0,42805.92578125,
9483,-23503,239,9456.0,-23493.0,300.0,42630.7578125,
9483,-23501,241,9456.0,-23493.0,300.0,42608.453125,
9483,-23501,242,9456.0,-23493.0,300.0,42604.26171875,
9483,-23500,243,9456.0,-23493.0,300.0,42598.296875,
9482,-23499,246,9456.0,-23493.0,300.0,42382.7265625,
9482,-23499,247,9456.0,-23493.0,300.0,42379.15625,
9482,-23499,248,9456.0,-23493.0,300.0,42388.4921875,
9481,-23498,249,9456.0,-23493.0,300.0,42407.515625,
9481,-23498,249,9456.0,-23493.0,300.0,42427.484375,
9481,-23496,250,9456.0,-23493.0,300.0,42666.68359375,
9480,-23495,251,9456.0,-23493.0,300.0,42678.8828125,
9481,-23495,252,9456.0,-23493.0,300.0,42707.53125,
9480,-23494,253,9456.0,-23493.0,300.0,42748.81640625,
9480,-23494,256,9456.0,-23493.0,300.0,42499.171875,
9479,-23493,257,9456.0,-23493.0,300.0,42507.5,
9478,-23492,258,9456.0,-23493.0,300.0,42516.37109375,
9479,-23494,259,9456.0,-23493.0,300.0,42539.4296875,
9478,-23493,260,9456.0,-23493.0,300.0,42549.82421875,
9478,-23493,261,9456.0,-23493.0,300.0,42575.125,
9477,-23492,262,9456.0,-23493.0,300.0,42585.16015625,
9479,-23492,263,9456.0,-23493.0,300.0,42606.09375,
9479,-23491,262,9456.0,-23493.0,300.0,42641.29296875,
9478,-23490,263,9456.0,-23493.0,300.0,43015.3203125,
9477,-23490,264,9456.0,-23493.0,300.0,43057.19921875,
9476,-23490,265,9456.0,-23493.0,300.0,43085.10546875,
9476,-23490,265,9456.0,-23493.0,300.0,43138.54296875,
9475,-23490,265,9456.0,-23493.0,300.0,43319.953125,
9475,-23490,266,9456.0,-23493.0,300.0,43335.15234375,
9473,-23490,267,9456.0,-23493.0,300.0,43349.125,
9473,-23489,267,9456.0,-23493.0,300.0,43370.5703125,
9473,-23489,268,9456.0,-23493.0,300.0,43407.515625,
9472,-23489,268,9456.0,-23493.0,300.0,43404.41015625,
9471,-23489,269,9456.0,-23493.0,300.0,43406.09765625,
9471,-23488,270,9456.0,-23493.0,300.0,43422.90625,
9470,-23488,270,9456.0,-23493.0,300.0,43440.36328125,
9471,-23488,269,9456.0,-23493.0,300.0,43825.94921875,
9471,-23488,269,9456.0,-23493.0,300.0,43818.3203125,
9470,-23488,270,9456.0,-23493.0,300.0,43793.58203125,
9470,-23488,270,9456.0,-23493.0,300.0,43763.9140625,
9469,-23488,271,9456.0,-23493.0,300.0,43635.96484375,
9469,-23488,272,9456.0,-23493.0,300.0,43626.0078125,
9468,-23488,272,9456.0,-23493.0,300.0,43619.43359375,
9467,-23487,273,9456.0,-23493.0,300.0,43604.99609375,
9467,-23487,273,9456.0,-23493.0,300.0,43583.29296875,
9467,-23488,273,9456.0,-23493.0,300.0,43686.54296875,
9466,-23488,274,9456.0,-23493.0,300.0,43638.12890625,
9466,-23488,274,9456.0,-23493.0,300.0,43597.08984375,
9465,-23489,275,9456.0,-23493.0,300.0,43575.68359375,
9465,-23488,278,9456.0,-23493.0,300.0,43124.62109375,
9464,-23488,278,9456.0,-23493.0,300.0,43105.46484375,
9464,-23489,279,9456.0,-23493.0,300.0,43091.828125,
9464,-23489,280,9456.0,-23493.0,300.0,43064.2578125,
9463,-23489,281,9456.0,-23493.0,300.0,43033.7890625,
9463,-23489,281,9456.0,-23493.0,300.0,42938.734375,
9463,-23488,282,9456.0,-23493.0,300.0,42910.66796875,
9463,-23488,283,9456.0,-23493.0,300.0,42889.19140625,
9463,-23488,284,9456.0,-23493.0,300.0,42878.40625,
9463,-23488,283,9456.0,-23493.0,300.0,43013.66796875,
9463,-23489,284,9456.0,-23493.0,300.0,43003.3359375,
9461,-23488,285,9456.0,-23493.0,300.0,42989.54296875,
9461,-23489,285,9456.0,-23493.0,300.0,42975.3125,
9461,-23489,286,9456.0,-23493.0,300.0,42943.0234375,
9461,-23489,287,9456.0,-23493.0,300.0,42940.12890625,
9460,-23489,287,9456.0,-23493.0,300.0,42921.1875,
9460,-23489,288,9456.0,-23493.0,300.0,42911.50390625,
9460,-23489,289,9456.0,-23493.0,300.0,42897.29296875,
9460,-23490,290,9456.0,-23493.0,300.0,42823.5703125,
9460,-23492,290,9456.0,-23493.0,300.0,42817.85546875,
9460,-23492,291,9456.0,-23493.0,300.0,42839.86328125,
9459,-23492,292,9456.0,-23493.0,300.0,42838.98828125,
9459,-23493,293,9456.0,-23493.0,300.0,42681.0390625,
9459,-23493,294,9456.0,-23493.0,300.0,42664.9921875,
9459,-23493,294,9456.0,-23493.0,300.0,42664.9375,
9459,-23493,295,9456.0,-23493.0,300.0,42668.44921875,
9459,-23494,296,9456.0,-23493.0,300.0,42685.44140625,
9458,-23494,297,9456.0,-23493.0,300.0,42579.0390625,
9458,-23494,297,9456.0,-23493.0,300.0,42586.24609375,
9458,-23494,298,9456.0,-23493.0,300.0,42598.49609375,
9458,-23495,299,9456.0,-23493.0,300.0,42608.73828125,
9458,-23495,299,9456.0,-23493.0,300.0,42640.4609375,
9457,-23495,300,9456.0,-23493.0,300.0,42651.6875,
9457,-23495,300,9456.0,-23493.0,300.0,42655.1015625,
9456,-23495,301,9456.0,-23493.0,300.0,42661.7265625,
9456,-23495,302,9456.0,-23493.0,300.0,42662.328125,
9456,-23496,302,9456.0,-23493.0,300.0,42702.88671875,
9456,-23497,303,9456.0,-23493.0,300.0,42704.86328125,
9456,-23497,303,9456.0,-23493.0,300.0,42721.64453125,
9456,-23497,303,9456.0,-23493.0,300.0,42764.6796875,
9456,-23497,304,9456.0,-23493.0,300.0,42880.609375,
9456,-23498,304,9456.0,-23493.0,300.0,42890.23046875,
9456,-23498,304,9456.0,-23493.0,300.0,42898.34375,
9456,-23498,305,9456.0,-23493.0,300.0,42908.85546875,
9456,-23498,305,9456.0,-23493.0,300.0,42883.23046875,
9456,-23498,306,9456.0,-23493.0,300.0,42896.1796875,
9456,-23499,306,9456.0,-23493.0,300.0,42903.91796875,
9456,-23499,307,9456.0,-23493.0,300.0,42914.69921875,
9456,-23499,308,9456.0,-23493.0,300.0,42929.56640625,
9456,-23499,309,9456.0,-23493.0,300.0,42753.9921875,
9456,-23499,309,9456.0,-23493.0,300.0,42774.41796875,
9454,-23499,309,9456.0,-23493.0,300.0,42780.640625,
9454,-23499,310,9456.0,-23493.0,300.0,42772.2890625,
9454,-23499,310,9456.0,-23493.0,300.0,42873.29296875,
9454,-23499,310,9456.0,-23493.0,300.0,42886.93359375,
9454,-23499,310,9456.0,-23493.0,300.0,42869.74609375,
9454,-23499,311,9456.0,-23493.0,300.0,42859.67578125,
9455,-23500,312,9456.0,-23493.0,300.0,42892.57421875,
9455,-23500,312,9456.0,-23493.0,300.0,42777.7890625,
9455,-23500,312,9456.0,-23493.0,300.0,42786.10546875,
9455,-23500,313,9456.0,-23493.0,300.0,42783.7421875,
9455,-23500,313,9456.0,-23493.0,300.0,42789.8984375,
9455,-23500,313,9456.0,-23493.0,300.0,42829.35546875,
9453,-23500,314,9456.0,-23493.0,300.0,42830.671875,
9453,-23500,314,9456.0,-23493.0,300.0,42841.95703125,
9453,-23500,314,9456.0,-23493.0,300.0,42850.72265625,
9453,-23500,314,9456.0,-23493.0,300.0,42903.5703125,
9453,-23500,314,9456.0,-23493.0,300.0,42919.95703125,
9453,-23500,315,9456.0,-23493.0,300.0,42937.01953125,
9453,-23500,315,9456.0,-23493.0,300.0,42925.39453125,
9453,-23500,315,9456.0,-23493.0,300.0,42911.0703125,
9453,-23500,316,9456.0,-23493.0,300.0,42861.37109375,
9453,-23499,316,9456.0,-23493.0,300.0,42902.609375,
9453,-23502,316,9456.0,-23493.0,300.0,42924.72265625,
9453,-23502,317,9456.0,-23493.0,300.0,42912.53125,
9453,-23502,316,9456.0,-23493.0,300.0,43135.265625,
9453,-23501,316,9456.0,-23493.0,300.0,43177.12109375,
9453,-23501,316,9456.0,-23493.0,300.0,43211.82421875,
9453,-23501,316,9456.0,-23493.0,300.0,43202.515625,
9453,-23501,316,9456.0,-23493.0,300.0,43201.61328125,
9453,-23501,317,9456.0,-23493.0,300.0,43176.09375,
9453,-23501,317,9456.0,-23493.0,300.0,43203.47265625,
9453,-23501,317,9456.0,-23493.0,300.0,43205.98046875,
9454,-23501,316,9456.0,-23493.0,300.0,43198.19921875,
9454,-23501,316,9456.0,-23493.0,300.0,43484.50390625,
9454,-23501,316,9456.0,-23493.0,300.0,43504.9921875,
9454,-23501,316,9456.0,-23493.0,300.0,43508.62890625,
9454,-23501,316,9456.0,-23493.0,300.0,43494.73046875,
9453,-23501,316,9456.0,-23493.0,300.0,43506.31640625,
9453,-23501,316,9456.0,-23493.0,300.0,43509.80078125,
9453,-23501,316,9456.0,-23493.0,300.0,43492.06640625,
9453,-23500,316,9456.0,-23493.0,300.0,43473.44140625,
9453,-23500,316,9456.0,-23493.0,300.0,43417.1328125,
9453,-23500,317,9456.0,-23493.0,300.0,43357.1328125,
9453,-23500,317,9456.0,-23493.0,300.0,43326.5546875,
9453,-23499,317,9456.0,-23493.0,300.0,43289.703125,
9453,-23499,317,9456.0,-23493.0,300.0,43255.30078125,
9453,-23499,317,9456.0,-23493.0,300.0,43275.2890625,
9453,-23499,317,9456.0,-23493.0,300.0,43254.20703125,
9453,-23499,317,9456.0,-23493.0,300.0,43260.62890625,
9453,-23499,318,9456.0,-23493.0,300.0,43264.93359375,
9453,-23498,319,9456.0,-23493.0,300.0,43237.26953125,
9453,-23498,319,9456.0,-23493.0,300.0,43070.4765625,
9453,-23498,319,9456.0,-23493.0,300.0,43048.80859375,
9453,-23497,319,9456.0,-23493.0,300.0,43037.875,
9453,-23497,320,9456.0,-23493.0,300.0,43031.50390625,
9453,-23497,321,9456.0,-23493.0,300.0,42851.87109375,
9453,-23497,321,9456.0,-23493.0,300.0,42826.4765625,
9453,-23497,321,9456.0,-23493.0,300.0,42791.92578125,
9454,-23496,322,9456.0,-23493.0,300.0,42769.83984375,
9454,-23496,321,9456.0,-23493.0,300.0,43005.89453125,
9454,-23496,321,9456.0,-23493.0,300.0,42997.8046875,
9454,-23496,321,9456.0,-23493.0,300.0,42958.49609375,
9454,-23496,321,9456.0,-23493.0,300.0,42934.67578125,
9453,-23496,321,9456.0,-23493.0,300.0,42937.39453125,
9453,-23495,321,9456.0,-23493.0,300.0,43086.0703125,
9453,-23495,321,9456.0,-23493.0,300.0,43054.72265625,
9453,-23495,321,9456.0,-23493.0,300.0,43032.984375,
9454,-23494,322,9456.0,-23493.0,300.0,43003.98046875,
9454,-23495,323,9456.0,-23493.0,300.0,42775.4765625,
9454,-23495,323,9456.0,-23493.0,300.0,42776.44921875,
9454,-23494,324,9456.0,-23493.0,300.0,42743.62890625,
9454,-23494,324,9456.0,-23493.0,300.0,42712.88671875,
9454,-23494,325,9456.0,-23493.0,300.0,42713.19140625,
9454,-23493,325,9456.0,-23493.0,300.0,42692.84375,
9454,-23493,325,9456.0,-23493.0,300.0,42697.921875,
9454,-23494,325,9456.0,-23493.0,300.0,42701.578125,
9455,-23494,325,9456.0,-23493.0,300.0,42700.671875,
9455,-23493,326,9456.0,-23493.0,300.0,42767.63671875,
9455,-23493,326,9456.0,-23493.0,300.0,42781.43359375,
9455,-23493,326,9456.0,-23493.0,300.0,42785.8125,
9454,-23493,326,9456.0,-23493.0,300.0,42783.3203125,
9455,-23492,328,9456.0,-23493.0,300.0,42541.54296875,
9455,-23492,328,9456.0,-23493.0,300.0,42541.53125,
9454,-23492,328,9456.0,-23493.0,300.0,42533.09765625,
9454,-23492,329,9456.0,-23493.0,300.0,42541.98046875,
9455,-23492,329,9456.0,-23493.0,300.0,42543.3515625,
9455,-23492,329,9456.0,-23493.0,300.0,42591.39453125,
9455,-23492,329,9456.0,-23493.0,300.0,42621.22265625,
9455,-23491,330,9456.0,-23493.0,300.0,42674.24609375,
9455,-23491,330,9456.0,-23493.0,300.0,42696.109375,
9455,-23491,330,9456.0,-23493.0,300.0,42733.48828125,
9455,-23491,330,9456.0,-23493.0,300.0,42758.2578125,
9455,-23490,330,9456.0,-23493.0,300.0,42792.609375,
9455,-23490,330,9456.0,-23493.0,300.0,42816.07421875,
