1
Deck is attached!
stateEstimateZ.x,stateEstimateZ.y,stateEstimateZ.z,stateEstimateZ.ax,stateEstimateZ.ay,stateEstimateZ.az,ctrltargetZ.x,ctrltargetZ.y,ctrltargetZ.z,
-12,-29,16,12,1,9828,0.0,0.0,0.0,
-12,-29,16,15,10,9816,0.0,0.0,0.0,
-12,-29,16,15,9,9815,0.0,0.0,0.0,
-12,-29,16,-5,-11,9820,0.0,0.0,0.0,
-12,-29,15,4,15,9801,0.0,0.0,0.0,
-12,-29,15,-4,8,9794,0.0,0.0,0.0,
-12,-29,15,-9,-15,9814,0.0,0.0,0.0,
-12,-29,15,17,-22,9835,0.0,0.0,0.0,
-12,-29,15,20,-33,9810,0.0,0.0,0.0,
-12,-29,15,23,-7,9821,0.0,0.0,0.0,
-12,-29,15,22,10,9804,0.0,0.0,0.0,
-12,-29,15,0,-9,9799,0.0,0.0,0.0,
-12,-29,15,4,-25,9788,0.0,0.0,0.0,
-12,-29,15,-3,-22,9817,0.0,0.0,0.0,
-12,-29,15,28,-28,9832,0.0,0.0,0.0,
-12,-29,15,28,-20,9832,0.0,0.0,0.0,
-12,-29,15,15,-2,9826,0.0,0.0,0.0,
-12,-29,15,14,-9,9805,0.0,0.0,0.0,
-12,-29,15,3,1,9808,0.0,0.0,0.0,
-13,-29,15,15,0,9814,0.0,0.0,0.0,
-13,-29,15,18,2,9816,0.0,0.0,0.0,
-13,-29,15,-1,7,9822,0.0,0.0,0.0,
-12,-29,16,9,-10,9822,0.0,0.0,0.0,
-12,-29,16,11,4,9823,0.0,0.0,0.0,
-13,-30,16,0,1,9801,0.0,0.0,0.0,
-13,-29,16,7,1,9799,0.0,0.0,0.0,
-13,-29,15,-3,-15,9828,0.0,0.0,0.0,
-14,-29,15,-13,-6,9819,0.0,0.0,0.0,
-14,-29,15,0,0,9822,0.0,0.0,0.0,
-13,-29,15,-8,-9,9801,0.0,0.0,0.0,
-14,-29,16,-8,-14,9819,0.0,0.0,0.0,
-14,-29,16,2,-18,9818,0.0,0.0,0.0,
-14,-29,16,0,-15,9820,0.0,0.0,0.0,
-13,-29,17,-15,-14,9811,0.0,0.0,0.0,
-13,-29,17,15,-11,9815,0.0,0.0,0.0,
-13,-29,15,26,7,9812,0.0,0.0,0.0,
-13,-29,15,26,-12,9815,0.0,0.0,0.0,
-14,-29,15,7,-9,9800,0.0,0.0,0.0,
-13,-29,15,25,-6,9794,0.0,0.0,0.0,
-13,-29,16,22,-12,9818,0.0,0.0,0.0,
-14,-29,16,8,-7,9805,0.0,0.0,0.0,
-14,-29,16,0,-8,9817,0.0,0.0,0.0,
-14,-29,16,0,-5,9814,0.0,0.0,0.0,
-14,-29,16,9,-14,9819,0.0,0.0,0.0,
-14,-29,16,9,7,9823,0.0,0.0,0.0,
-14,-29,16,4,12,9808,0.0,0.0,0.0,
-14,-29,16,2,13,9816,0.0,0.0,0.0,
-14,-29,16,13,-4,9823,0.0,0.0,0.0,
-14,-29,17,15,-21,9811,0.0,0.0,0.0,
-14,-29,17,14,-8,9808,0.0,0.0,0.0,
-14,-29,17,7,5,9825,0.0,0.0,0.0,
-14,-29,18,5,-1,9846,0.0,0.0,0.0,
-14,-30,17,10,-23,9809,0.0,0.0,0.0,
-15,-30,17,-10,-2,9816,0.0,0.0,0.0,
-15,-30,17,-3,9,9808,0.0,0.0,0.0,
-14,-30,17,1,-9,9797,0.0,0.0,0.0,
-14,-30,16,4,-15,9802,0.0,0.0,0.0,
-14,-30,16,10,-15,9817,0.0,0.0,0.0,
-14,-30,16,23,-23,9809,0.0,0.0,0.0,
-15,-30,16,9,-17,9844,0.0,0.0,0.0,
-15,-30,16,5,-15,9825,0.0,0.0,0.0,
-14,-29,16,15,-17,9806,0.0,0.0,0.0,
-14,-30,16,7,-4,9809,0.0,0.0,0.0,
-14,-30,16,4,0,9810,0.0,0.0,0.0,
-14,-29,16,2,-11,9816,0.0,0.0,0.0,
-14,-29,17,21,-3,9814,0.0,0.0,0.0,
-14,-29,17,22,2,9832,0.0,0.0,0.0,
-14,-29,17,26,-11,9848,0.0,0.0,0.0,
-14,-29,17,29,-14,9819,0.0,0.0,0.0,
-14,-29,17,13,0,9806,0.0,0.0,0.0,
-14,-29,17,10,-2,9806,0.0,0.0,0.0,
-14,-29,17,22,-4,9818,0.0,0.0,0.0,
-14,-29,17,24,-4,9795,0.0,0.0,0.0,
-14,-29,17,28,-7,9799,0.0,0.0,0.0,
-14,-29,17,36,-7,9824,0.0,0.0,0.0,
-14,-29,17,22,-5,9816,0.0,0.0,0.0,
-14,-29,17,-7,-23,9818,0.0,0.0,0.0,
-13,-29,17,0,-21,9809,0.0,0.0,0.0,
-13,-29,16,27,2,9806,0.0,0.0,0.0,
-13,-29,16,48,5,9816,0.0,0.0,0.0,
-14,-29,16,41,-12,9811,0.0,0.0,0.0,
-13,-29,16,17,-4,9818,0.0,0.0,0.0,
-13,-29,15,21,12,9796,0.0,0.0,0.0,
-13,-29,15,10,-2,9816,0.0,0.0,0.0,
-14,-29,15,15,-12,9802,0.0,0.0,0.0,
-14,-29,15,21,-5,9811,0.0,0.0,0.0,
-13,-29,15,32,5,9825,0.0,0.0,0.0,
-14,-30,15,24,5,9831,0.0,0.0,0.0,
-14,-29,15,15,-11,9808,0.0,0.0,0.0,
-13,-29,15,14,-16,9825,0.0,0.0,0.0,
-13,-29,15,17,-7,9813,0.0,0.0,0.0,
-13,-29,14,28,-16,9821,0.0,0.0,0.0,
-13,-29,14,30,-11,9813,0.0,0.0,0.0,
-13,-29,14,13,-9,9816,0.0,0.0,0.0,
-13,-29,14,1,-9,9826,0.0,0.0,0.0,
-13,-29,14,10,4,9838,0.0,0.0,0.0,
-13,-29,14,15,19,9816,0.0,0.0,0.0,
-13,-29,14,19,3,9813,0.0,0.0,0.0,
-13,-29,14,7,-17,9823,0.0,0.0,0.0,
-14,-29,14,9,-8,9822,0.0,0.0,0.0,
-14,-30,15,24,-4,9821,0.0,0.0,0.0,
-14,-30,15,15,-6,9803,0.0,0.0,0.0,
-13,-29,15,-3,-12,9794,0.0,0.0,0.0,
-13,-29,15,-1,-12,9828,0.0,0.0,0.0,
-13,-29,15,8,-1,9826,0.0,0.0,0.0,
-13,-29,15,16,-5,9823,0.0,0.0,0.0,
-13,-29,15,15,0,9805,0.0,0.0,0.0,
-13,-29,15,20,3,9814,0.0,0.0,0.0,
-13,-29,15,29,4,9819,0.0,0.0,0.0,
-13,-29,15,21,-4,9823,0.0,0.0,0.0,
-13,-29,15,14,0,9831,0.0,0.0,0.0,
-13,-29,15,-2,5,9835,0.0,0.0,0.0,
-13,-29,15,19,-3,9826,0.0,0.0,0.0,
-13,-29,15,29,-3,9808,0.0,0.0,0.0,
-13,-29,15,25,6,9822,0.0,0.0,0.0,
-12,-29,15,31,0,9802,0.0,0.0,0.0,
-13,-29,15,6,-5,9817,0.0,0.0,0.0,
-13,-29,16,20,-8,9792,0.0,0.0,0.0,
-12,-29,16,6,6,9791,0.0,0.0,0.0,
-13,-30,16,-2,0,9816,0.0,0.0,0.0,
-13,-30,16,7,-14,9822,0.0,0.0,0.0,
-13,-30,17,27,-11,9825,-12.0,-29.0,16.0,
-13,-30,17,35,-10,9842,-12.0,-29.0,16.0,
-13,-30,17,18,-22,9822,-12.0,-29.0,16.0,
-13,-30,17,-49,12,9754,-12.0,-29.0,16.0,
-13,-30,17,63,72,9916,-12.0,-29.0,17.0,
-13,-30,16,286,-91,9748,-12.0,-29.0,17.0,
-13,-30,16,229,50,9643,-12.0,-29.0,18.0,
-13,-30,16,-196,-17,9848,-12.0,-29.0,18.0,
-13,-30,17,-19,-29,9733,-12.0,-29.0,21.0,
-13,-30,17,44,-36,9735,-12.0,-29.0,21.0,
-13,-29,17,103,-115,10050,-12.0,-29.0,24.0,
-13,-30,17,245,281,10023,-12.0,-29.0,24.0,
-13,-30,17,-1,208,9526,-12.0,-29.0,30.0,
-13,-30,15,-9,5,10303,-12.0,-29.0,30.0,
-13,-30,15,98,4,9537,-12.0,-29.0,38.0,
-13,-30,15,0,113,10010,-12.0,-29.0,38.0,
-13,-30,15,-118,166,9319,-12.0,-29.0,48.0,
-13,-29,15,-102,-44,8394,-12.0,-29.0,48.0,
-13,-29,15,24,141,10883,-12.0,-29.0,61.0,
-13,-29,14,27,111,10007,-12.0,-29.0,61.0,
-13,-28,14,-69,-63,9186,-12.0,-29.0,76.0,
-13,-28,14,-22,-190,9995,-12.0,-29.0,76.0,
-12,-28,13,-84,-11,9756,-12.0,-29.0,92.0,
-13,-26,13,173,20,10083,-12.0,-29.0,92.0,
-12,-27,13,-73,254,10490,-12.0,-29.0,111.0,
-12,-26,12,-23,161,10378,-12.0,-29.0,111.0,
-13,-25,10,-108,-103,10555,-12.0,-29.0,130.0,
-13,-25,10,16,93,11035,-12.0,-29.0,130.0,
-14,-23,9,134,106,11361,-12.0,-29.0,150.0,
-14,-23,10,273,39,11417,-12.0,-29.0,150.0,
-14,-20,10,271,343,11711,-12.0,-29.0,170.0,
-14,-20,6,283,127,12169,-12.0,-29.0,170.0,
-15,-19,6,108,270,12493,-12.0,-29.0,191.0,
-17,-19,7,-209,-102,12692,-12.0,-29.0,191.0,
-19,-19,8,-192,392,12422,-12.0,-29.0,210.0,
-16,-15,5,0,228,12264,-12.0,-29.0,210.0,
-17,-12,6,127,349,12397,-12.0,-29.0,228.0,
-18,-12,8,-137,316,12751,-12.0,-29.0,228.0,
-18,-13,10,-282,85,12951,-12.0,-29.0,244.0,
-20,-12,12,-495,140,12875,-12.0,-29.0,244.0,
-23,-10,15,-487,-416,12969,-12.0,-29.0,258.0,
-21,-12,18,-454,-280,12970,-12.0,-29.0,258.0,
-16,-16,22,-283,-181,12862,-12.0,-29.0,270.0,
-17,-15,25,-135,-190,12662,-12.0,-29.0,270.0,
-20,-19,31,-202,-115,12477,-12.0,-29.0,280.0,
-23,-23,35,-157,-222,12375,-12.0,-29.0,280.0,
-24,-23,39,-186,-275,12530,-12.0,-29.0,287.0,
-21,-25,44,100,-136,12343,-12.0,-29.0,287.0,
-21,-25,53,92,103,12257,-12.0,-29.0,292.0,
-19,-27,59,151,-63,12103,-12.0,-29.0,292.0,
-18,-27,64,142,-168,12119,-12.0,-29.0,296.0,
-19,-26,70,121,-215,11995,-12.0,-29.0,296.0,
-21,-24,81,105,-93,11847,-12.0,-29.0,298.0,
-22,-23,88,100,-58,11788,-12.0,-29.0,298.0,
-24,-20,94,-4,-1,11925,-12.0,-29.0,299.0,
-25,-20,101,51,139,11765,-12.0,-29.0,299.0,
-26,-18,115,103,11,11834,-12.0,-29.0,299.0,
-24,-16,122,20,10,11949,-12.0,-29.0,299.0,
-24,-15,130,-81,339,11787,-12.0,-29.0,299.0,
-24,-15,139,121,1,11422,-12.0,-29.0,299.0,
-21,-17,147,131,-100,11474,-12.0,-29.0,300.0,
-21,-17,152,160,-3,11099,-12.0,-29.0,300.0,
-22,-17,161,370,2,10455,-12.0,-29.0,300.0,
-22,-16,169,312,-226,10214,-12.0,-29.0,300.0,
-22,-14,179,133,-211,10071,-12.0,-29.0,300.0,
-23,-14,189,145,43,9796,-12.0,-29.0,300.0,
-23,-13,199,-212,-64,9622,-12.0,-29.0,300.0,
-22,-12,208,-79,-124,9051,-12.0,-29.0,300.0,
-25,-10,218,242,-59,8825,-12.0,-29.0,300.0,
-26,-10,225,227,-84,8554,-12.0,-29.0,300.0,
-26,-9,233,234,-21,8373,-12.0,-29.0,300.0,
-27,-5,241,117,-54,8132,-12.0,-29.0,300.0,
-27,-4,249,275,4,7728,-12.0,-29.0,300.0,
-28,-4,257,281,-107,7313,-12.0,-29.0,300.0,
-28,-3,263,257,-37,7136,-12.0,-29.0,300.0,
-29,-2,271,227,-42,7058,-12.0,-29.0,300.0,
-27,-4,278,240,-46,7120,-12.0,-29.0,300.0,
-26,-2,284,224,-16,6526,-12.0,-29.0,300.0,
-27,0,292,157,29,6132,-12.0,-29.0,300.0,
-27,0,298,166,-100,6233,-12.0,-29.0,300.0,
-28,0,304,292,-20,6388,-12.0,-29.0,300.0,
-28,0,309,90,-97,6320,-12.0,-29.0,300.0,
-29,0,312,125,-57,6123,-12.0,-29.0,300.0,
-29,1,316,190,11,5995,-12.0,-29.0,300.0,
-29,1,321,252,-90,5265,-12.0,-29.0,300.0,
-29,3,324,266,-138,5353,-12.0,-29.0,300.0,
-29,3,328,218,-58,5307,-12.0,-29.0,300.0,
-29,4,329,219,-68,5293,-12.0,-29.0,300.0,
-29,4,332,144,-109,5317,-12.0,-29.0,300.0,
-27,2,334,309,-145,5390,-12.0,-29.0,300.0,
-30,8,335,314,-70,5289,-12.0,-29.0,300.0,
-31,9,337,120,71,5236,-12.0,-29.0,300.0,
-31,9,338,91,104,4886,-12.0,-29.0,300.0,
-32,7,338,245,-66,5086,-12.0,-29.0,300.0,
-32,8,337,317,-111,5157,-12.0,-29.0,300.0,
-32,8,337,154,65,4869,-12.0,-29.0,300.0,
-33,9,336,78,108,4986,-12.0,-29.0,300.0,
-33,6,334,179,-11,4977,-12.0,-29.0,300.0,
-33,7,332,283,-217,5519,-12.0,-29.0,300.0,
-33,5,329,147,-69,5553,-12.0,-29.0,300.0,
-33,5,327,209,-47,5816,-12.0,-29.0,300.0,
-34,6,324,211,-61,6099,-12.0,-29.0,300.0,
-34,6,320,220,-167,6582,-12.0,-29.0,300.0,
-34,6,316,191,-31,6392,-12.0,-29.0,300.0,
-34,3,310,153,-119,6451,-12.0,-29.0,300.0,
-34,3,306,204,-72,6801,-12.0,-29.0,300.0,
-32,7,300,320,-126,6994,-12.0,-29.0,300.0,
-32,9,295,330,-94,7781,-12.0,-29.0,300.0,
-32,10,291,233,-9,8042,-12.0,-29.0,300.0,
-32,10,285,143,-249,8141,-12.0,-29.0,300.0,
-33,11,279,244,-88,8863,-12.0,-29.0,300.0,
-33,12,273,290,-95,9123,-12.0,-29.0,300.0,
-33,10,267,285,-80,9463,-12.0,-29.0,300.0,
-34,9,261,318,-14,9910,-12.0,-29.0,300.0,
-34,10,255,619,133,10397,-12.0,-29.0,300.0,
-32,3,249,358,-57,10615,-12.0,-29.0,300.0,
-34,12,243,273,-8,10769,-12.0,-29.0,300.0,
-32,13,235,115,-121,10973,-12.0,-29.0,300.0,
-32,13,229,348,36,11316,-12.0,-29.0,300.0,
-32,8,223,21,-340,11868,-12.0,-29.0,300.0,
-33,8,218,230,13,11713,-12.0,-29.0,300.0,
-34,9,214,150,-36,11798,-12.0,-29.0,300.0,
-32,8,209,192,-379,11997,-12.0,-29.0,300.0,
-34,8,204,146,-331,12156,-12.0,-29.0,300.0,
-35,8,200,-36,-248,12477,-12.0,-29.0,300.0,
-35,11,195,90,-229,12239,-12.0,-29.0,300.0,
-35,8,188,153,202,12118,-12.0,-29.0,300.0,
-35,5,184,127,15,12276,-12.0,-29.0,300.0,
-31,8,181,143,-183,12445,-12.0,-29.0,300.0,
-31,9,177,54,-194,12422,-12.0,-29.0,300.0,
-31,8,172,19,-278,12400,-12.0,-29.0,300.0,
-31,8,169,125,133,12473,-12.0,-29.0,300.0,
-31,3,166,230,-51,12266,-12.0,-29.0,300.0,
-34,3,163,118,-42,12423,-12.0,-29.0,300.0,
-34,3,162,84,-315,12526,-12.0,-29.0,300.0,
-35,0,159,-31,-774,12737,-12.0,-29.0,300.0,
-35,5,158,199,-272,12260,-12.0,-29.0,300.0,
-31,15,156,380,235,12126,-12.0,-29.0,300.0,
-30,14,155,315,-128,12284,-12.0,-29.0,300.0,
-31,14,156,185,-713,12437,-12.0,-29.0,300.0,
-31,13,155,6,-186,12583,-12.0,-29.0,300.0,
-31,11,155,258,-89,12351,-12.0,-29.0,300.0,
-31,10,155,200,113,12210,-12.0,-29.0,300.0,
-32,8,154,310,145,12136,-12.0,-29.0,300.0,
-31,7,154,289,72,12246,-12.0,-29.0,300.0,
-32,6,154,82,-87,12376,-12.0,-29.0,300.0,
-33,5,155,123,-330,12411,-12.0,-29.0,300.0,
-34,4,154,111,-161,12313,-12.0,-29.0,300.0,
-33,3,155,147,-115,12157,-12.0,-29.0,300.0,
-34,1,157,141,-105,12192,-12.0,-29.0,300.0,
-35,0,158,154,-99,12056,-12.0,-29.0,300.0,
-35,0,160,252,-175,12161,-12.0,-29.0,300.0,
-36,-1,161,345,64,11997,-12.0,-29.0,300.0,
-36,-1,164,298,-468,12138,-12.0,-29.0,300.0,
-37,-2,166,25,-514,12503,-12.0,-29.0,300.0,
-37,-3,169,-157,47,12242,-12.0,-29.0,300.0,
-38,-5,172,223,-178,11820,-12.0,-29.0,300.0,
-38,-6,175,440,-259,11846,-12.0,-29.0,300.0,
-39,-6,179,254,54,11892,-12.0,-29.0,300.0,
-39,-7,182,159,327,11779,-12.0,-29.0,300.0,
-39,-8,185,177,-48,11724,-12.0,-29.0,300.0,
-39,-9,189,253,66,11599,-12.0,-29.0,300.0,
-40,-11,193,244,281,11395,-12.0,-29.0,300.0,
-40,-12,197,229,-150,11174,-12.0,-29.0,300.0,
-41,-12,202,313,7,11010,-12.0,-29.0,300.0,
-41,-12,204,155,-435,11275,-12.0,-29.0,300.0,
-41,-13,209,201,-154,10972,-12.0,-29.0,300.0,
-41,-16,214,287,189,10714,-12.0,-29.0,300.0,
-41,-18,218,262,7,10432,-12.0,-29.0,300.0,
-42,-18,221,212,-116,10088,-12.0,-29.0,300.0,
-42,-18,221,352,379,9961,-12.0,-29.0,300.0,
-42,-18,226,348,7,9620,-12.0,-29.0,300.0,
-42,-22,231,440,-125,9304,-12.0,-29.0,300.0,
-42,-23,237,461,-67,9148,-12.0,-29.0,300.0,
-42,-24,242,401,-66,8956,-12.0,-29.0,300.0,
-43,-25,247,365,88,8718,-12.0,-29.0,300.0,
-43,-25,251,271,-63,8732,-12.0,-29.0,300.0,
-43,-27,256,358,-42,8351,-12.0,-29.0,300.0,
-44,-27,260,306,18,8076,-12.0,-29.0,300.0,
-46,-28,264,431,103,8099,-12.0,-29.0,300.0,
-46,-28,268,429,111,7825,-12.0,-29.0,300.0,
-47,-30,272,305,-215,7497,-12.0,-29.0,300.0,
-47,-31,274,198,61,7571,-12.0,-29.0,300.0,
-48,-31,277,265,-97,7325,-12.0,-29.0,300.0,
-49,-32,281,287,-138,7150,-12.0,-29.0,300.0,
-49,-33,283,188,21,7262,-12.0,-29.0,300.0,
-49,-35,288,283,15,7122,-12.0,-29.0,300.0,
-49,-36,290,333,52,7110,-12.0,-29.0,300.0,
-49,-37,292,264,55,7049,-12.0,-29.0,300.0,
-50,-38,294,249,89,6823,-12.0,-29.0,300.0,
-50,-39,296,397,7,6960,-12.0,-29.0,300.0,
-51,-39,297,212,-27,6864,-12.0,-29.0,300.0,
-51,-40,298,170,39,6925,-12.0,-29.0,300.0,
-51,-41,299,194,126,6643,-12.0,-29.0,300.0,
-51,-42,300,369,39,6698,-12.0,-29.0,300.0,
-52,-43,301,332,-9,6773,-12.0,-29.0,300.0,
-52,-45,300,273,29,6872,-12.0,-29.0,300.0,
-53,-46,300,300,0,6779,-12.0,-29.0,300.0,
-52,-47,299,363,38,7129,-12.0,-29.0,300.0,
-52,-48,300,188,63,7080,-12.0,-29.0,300.0,
-53,-48,299,169,225,7361,-12.0,-29.0,300.0,
-53,-49,298,228,34,7492,-12.0,-29.0,300.0,
-53,-49,296,260,94,7627,-12.0,-29.0,300.0,
-54,-51,294,114,96,7599,-12.0,-29.0,300.0,
-54,-52,293,216,-9,7650,-12.0,-29.0,300.0,
-54,-53,291,340,157,7946,-12.0,-29.0,300.0,
-54,-51,288,332,66,8122,-12.0,-29.0,300.0,
-54,-51,286,207,31,8101,-12.0,-29.0,300.0,
-54,-53,282,261,24,8373,-12.0,-29.0,300.0,
-53,-54,279,273,168,8751,-12.0,-29.0,300.0,
-53,-55,276,286,100,8940,-12.0,-29.0,300.0,
-53,-56,273,198,118,8926,-12.0,-29.0,300.0,
-53,-56,269,210,87,9196,-12.0,-29.0,300.0,
-53,-57,266,328,58,9447,-12.0,-29.0,300.0,
-53,-57,262,304,107,9850,-12.0,-29.0,300.0,
-54,-57,258,346,67,9855,-12.0,-29.0,300.0,
-53,-57,255,195,511,10254,-12.0,-29.0,300.0,
-52,-58,252,267,163,10537,-12.0,-29.0,300.0,
-62,-64,248,235,-315,10661,-12.0,-29.0,300.0,
-63,-64,245,259,-192,11018,-12.0,-29.0,300.0,
-64,-65,242,353,321,10878,-12.0,-29.0,300.0,
-63,-65,238,167,102,11354,-12.0,-29.0,300.0,
-64,-65,235,101,-12,11417,-12.0,-29.0,300.0,
-64,-67,232,345,73,11230,-12.0,-29.0,300.0,
-64,-68,230,283,-206,11553,-12.0,-29.0,300.0,
-62,-66,226,235,161,11781,-12.0,-29.0,300.0,
-65,-66,223,242,278,11720,-12.0,-29.0,300.0,
-64,-66,221,384,417,11808,-12.0,-29.0,300.0,
-65,-68,219,221,235,11900,-12.0,-29.0,300.0,
-63,-67,217,276,155,12109,-12.0,-29.0,300.0,
-60,-55,215,248,108,12143,-12.0,-29.0,300.0,
-60,-55,213,17,135,12329,-12.0,-29.0,300.0,
-60,-56,212,140,-79,12347,-12.0,-29.0,300.0,
-60,-56,211,8,18,12457,-12.0,-29.0,300.0,
-60,-58,208,23,-40,12456,-12.0,-29.0,300.0,
-60,-58,207,195,-117,12397,-12.0,-29.0,300.0,
-60,-58,207,113,144,12469,-12.0,-29.0,300.0,
-60,-59,207,130,-270,12318,-12.0,-29.0,300.0,
-60,-59,207,127,-163,12354,-12.0,-29.0,300.0,
-60,-61,208,131,42,12088,-12.0,-29.0,300.0,
-60,-61,208,63,-38,12251,-12.0,-29.0,300.0,
-60,-61,209,335,296,11844,-12.0,-29.0,300.0,
-60,-61,210,502,167,11569,-12.0,-29.0,300.0,
-60,-61,211,183,-161,12201,-12.0,-29.0,300.0,
-60,-61,213,-209,2,12014,-12.0,-29.0,300.0,
-60,-62,214,355,207,11166,-12.0,-29.0,300.0,
-60,-62,216,453,-397,11433,-12.0,-29.0,300.0,
-60,-61,218,254,-108,11080,-12.0,-29.0,300.0,
-60,-61,220,497,-470,11087,-12.0,-29.0,300.0,
-60,-62,223,496,-400,10691,-12.0,-29.0,300.0,
-60,-62,225,374,-315,10865,-12.0,-29.0,300.0,
-59,-62,228,351,-225,10721,-12.0,-29.0,300.0,
-59,-62,231,383,-66,10217,-12.0,-29.0,300.0,
-59,-62,234,362,89,9984,-12.0,-29.0,300.0,
-56,-60,237,239,189,10031,-12.0,-29.0,300.0,
-58,-64,241,529,-21,9843,-12.0,-29.0,300.0,
-58,-64,244,326,-137,9621,-12.0,-29.0,300.0,
-58,-65,247,547,84,9268,-12.0,-29.0,300.0,
-58,-65,250,450,307,9509,-12.0,-29.0,300.0,
-57,-65,253,472,-29,9082,-12.0,-29.0,300.0,
-57,-65,254,384,-145,8979,-12.0,-29.0,300.0,
-57,-66,257,383,316,8907,-12.0,-29.0,300.0,
-57,-67,259,412,48,8661,-12.0,-29.0,300.0,
-57,-67,262,179,-216,8637,-12.0,-29.0,300.0,
-57,-67,264,384,-74,8398,-12.0,-29.0,300.0,
-57,-67,267,380,87,8262,-12.0,-29.0,300.0,
-56,-67,269,256,-150,8219,-12.0,-29.0,300.0,
-57,-67,271,241,-98,8093,-12.0,-29.0,300.0,
-58,-70,273,320,-163,7842,-12.0,-29.0,300.0,
-55,-65,275,163,-162,7922,-12.0,-29.0,300.0,
-55,-66,276,260,-85,7768,-12.0,-29.0,300.0,
-55,-68,277,224,34,7806,-12.0,-29.0,300.0,
-54,-65,278,249,-47,7757,-12.0,-29.0,300.0,
-54,-65,277,259,-95,7818,-12.0,-29.0,300.0,
-55,-63,278,352,75,7813,-12.0,-29.0,300.0,
-55,-62,278,308,16,7803,-12.0,-29.0,300.0,
-55,-62,278,162,28,7813,-12.0,-29.0,300.0,
-55,-64,276,262,35,8022,-12.0,-29.0,300.0,
-55,-63,276,289,113,8027,-12.0,-29.0,300.0,
-55,-63,275,351,17,8066,-12.0,-29.0,300.0,
-55,-68,274,282,9,8133,-12.0,-29.0,300.0,
-55,-70,273,282,-72,8062,-12.0,-29.0,300.0,
-55,-70,272,245,0,8260,-12.0,-29.0,300.0,
-55,-71,270,204,-130,8366,-12.0,-29.0,300.0,
-57,-69,269,188,-92,8605,-12.0,-29.0,300.0,
-57,-69,267,273,-68,8981,-12.0,-29.0,300.0,
-57,-71,268,115,315,9246,-12.0,-29.0,300.0,
-56,-71,266,48,147,9376,-12.0,-29.0,300.0,
-56,-71,264,293,-31,9314,-12.0,-29.0,300.0,
-56,-71,262,245,39,9325,-12.0,-29.0,300.0,
-56,-71,261,228,31,9313,-12.0,-29.0,300.0,
-56,-71,259,226,-105,9678,-12.0,-29.0,300.0,
-56,-71,257,250,-121,9702,-12.0,-29.0,300.0,
-56,-72,255,348,-98,9747,-12.0,-29.0,300.0,
-56,-72,254,371,171,9765,-12.0,-29.0,300.0,
-56,-72,252,83,-42,9814,-12.0,-29.0,300.0,
-56,-72,250,210,135,10166,-12.0,-29.0,300.0,
-55,-72,248,370,113,10444,-12.0,-29.0,300.0,
-55,-72,246,211,17,10492,-12.0,-29.0,300.0,
-55,-72,247,464,-208,10282,-12.0,-29.0,300.0,
-55,-72,245,409,-110,10437,-12.0,-29.0,300.0,
-54,-72,244,198,166,10668,-12.0,-29.0,300.0,
-54,-72,242,300,-61,10866,-12.0,-29.0,300.0,
-54,-72,239,250,-21,10711,-12.0,-29.0,300.0,
-54,-72,238,473,46,10640,-12.0,-29.0,300.0,
-54,-72,237,319,-1,10900,-12.0,-29.0,300.0,
-54,-72,236,323,352,10933,-12.0,-29.0,300.0,
-53,-72,235,276,233,10986,-12.0,-29.0,300.0,
-53,-72,233,276,69,11011,-12.0,-29.0,300.0,
-53,-71,232,185,254,11057,-12.0,-29.0,300.0,
-52,-71,232,171,146,11312,-12.0,-29.0,300.0,
-52,-71,231,152,-57,11192,-12.0,-29.0,300.0,
-51,-71,229,229,124,11078,-12.0,-29.0,300.0,
-51,-71,229,349,289,11151,-12.0,-29.0,300.0,
-51,-70,228,182,-299,11256,-12.0,-29.0,300.0,
-51,-70,228,272,-64,10941,-12.0,-29.0,300.0,
-51,-70,228,292,-69,10852,-12.0,-29.0,300.0,
-50,-70,228,341,-69,11064,-12.0,-29.0,300.0,
-51,-70,228,159,-106,11122,-12.0,-29.0,300.0,
-51,-70,229,377,78,10692,-12.0,-29.0,300.0,
-51,-70,229,337,-85,10800,-12.0,-29.0,300.0,
-50,-69,231,155,-210,10895,-12.0,-29.0,300.0,
-50,-70,232,307,186,10831,-12.0,-29.0,300.0,
-49,-70,233,343,-550,10579,-12.0,-29.0,300.0,
-49,-69,234,431,-271,10507,-12.0,-29.0,300.0,
-49,-69,232,340,-276,10747,-12.0,-29.0,300.0,
-48,-69,233,357,72,10557,-12.0,-29.0,300.0,
-47,-69,234,292,-209,10597,-12.0,-29.0,300.0,
-47,-68,235,412,24,10430,-12.0,-29.0,300.0,
-46,-68,236,409,-322,10296,-12.0,-29.0,300.0,
-46,-68,237,380,-94,10093,-12.0,-29.0,300.0,
-46,-68,239,436,134,10310,-12.0,-29.0,300.0,
-46,-68,240,154,-114,10231,-12.0,-29.0,300.0,
-45,-68,241,383,47,9956,-12.0,-29.0,300.0,
-45,-68,245,375,91,9789,-12.0,-29.0,300.0,
-45,-67,247,261,-36,10065,-12.0,-29.0,300.0,
-45,-67,248,387,-114,9879,-12.0,-29.0,300.0,
-44,-67,250,223,-35,9756,-12.0,-29.0,300.0,
-44,-67,251,124,-87,9870,-12.0,-29.0,300.0,
-43,-67,253,502,-169,9282,-12.0,-29.0,300.0,
-43,-66,254,154,-76,9544,-12.0,-29.0,300.0,
