1
Deck is attached!
stateEstimateZ.x,stateEstimateZ.y,stateEstimateZ.z,controller.pitch,controller.roll,ctrltargetZ.x,ctrltargetZ.y,ctrltargetZ.z,
204,7,232,0.16017840802669525,0.3348436951637268,299.0,0.0,299.0,
205,7,232,0.16017840802669525,0.3348436951637268,299.0,0.0,299.0,
204,6,232,0.08193729817867279,0.2950936555862427,299.0,0.0,299.0,
205,6,233,0.08193729817867279,0.2950936555862427,299.0,0.0,299.0,
205,6,233,-0.23136264085769653,-0.09786887466907501,299.0,0.0,299.0,
205,6,233,-0.23136264085769653,-0.09786887466907501,299.0,0.0,299.0,
206,6,233,-0.23145274817943573,-0.06726627051830292,299.0,0.0,299.0,
207,7,233,-0.23145274817943573,-0.06726627051830292,299.0,0.0,299.0,
207,7,233,-0.10853353887796402,0.07625491917133331,299.0,0.0,299.0,
207,7,233,-0.10853353887796402,0.07625491917133331,299.0,0.0,299.0,
208,7,233,-0.18805986642837524,0.08131259679794312,299.0,0.0,299.0,
209,6,233,-0.18805986642837524,0.08131259679794312,299.0,0.0,299.0,
209,6,233,0.07453374564647675,-0.020310137420892715,299.0,0.0,299.0,
210,6,233,0.07453374564647675,-0.020310137420892715,299.0,0.0,299.0,
210,6,233,0.0803975835442543,-0.05009664222598076,299.0,0.0,299.0,
210,7,233,0.0803975835442543,-0.05009664222598076,299.0,0.0,299.0,
210,7,233,-0.10410766303539276,0.05930999666452408,299.0,0.0,299.0,
210,7,233,-0.10410766303539276,0.05930999666452408,299.0,0.0,299.0,
211,7,233,-0.07402803748846054,0.027391288429498672,299.0,0.0,299.0,
211,7,233,-0.07402803748846054,0.027391288429498672,299.0,0.0,299.0,
211,7,233,-0.06599794328212738,-0.00793721154332161,299.0,0.0,299.0,
211,7,233,-0.06599794328212738,-0.00793721154332161,299.0,0.0,299.0,
211,7,234,-0.3646244406700134,-0.011206604540348053,299.0,0.0,299.0,
211,7,234,-0.3646244406700134,-0.011206604540348053,299.0,0.0,299.0,
212,7,234,-0.36212870478630066,-0.05091729760169983,299.0,0.0,299.0,
212,7,236,-0.36212870478630066,-0.05091729760169983,299.0,0.0,299.0,
212,7,236,-0.3429602384567261,-0.0037782592698931694,299.0,0.0,299.0,
213,6,236,-0.3429602384567261,-0.0037782592698931694,299.0,0.0,299.0,
213,6,236,-0.3009527027606964,-0.13622038066387177,299.0,0.0,299.0,
213,6,237,-0.3009527027606964,-0.13622038066387177,299.0,0.0,299.0,
214,6,238,-0.25627878308296204,-0.17664530873298645,299.0,0.0,299.0,
215,6,238,-0.25627878308296204,-0.17664530873298645,299.0,0.0,299.0,
215,6,238,-0.05686609074473381,-0.3713721036911011,299.0,0.0,299.0,
216,6,238,-0.05686609074473381,-0.3713721036911011,299.0,0.0,299.0,
216,6,237,0.1391516923904419,-0.3284008204936981,299.0,0.0,299.0,
216,6,237,0.1391516923904419,-0.3284008204936981,299.0,0.0,299.0,
217,5,237,0.15746243298053741,-0.4038804769515991,299.0,0.0,299.0,
217,5,237,0.15746243298053741,-0.4038804769515991,299.0,0.0,299.0,
217,5,237,0.28762826323509216,-0.4505191445350647,299.0,0.0,299.0,
218,5,238,0.28762826323509216,-0.4505191445350647,299.0,0.0,299.0,
218,5,238,0.4495270550251007,-0.49006858468055725,299.0,0.0,299.0,
219,5,238,0.4495270550251007,-0.49006858468055725,299.0,0.0,299.0,
219,5,238,0.4577755331993103,-0.511642336845398,299.0,0.0,299.0,
220,5,237,0.4577755331993103,-0.511642336845398,299.0,0.0,299.0,
220,5,237,0.5131901502609253,-0.45198410749435425,299.0,0.0,299.0,
221,5,237,0.5131901502609253,-0.45198410749435425,299.0,0.0,299.0,
221,4,236,0.5649402737617493,-0.45151326060295105,299.0,0.0,299.0,
221,4,237,0.5649402737617493,-0.45151326060295105,299.0,0.0,299.0,
222,4,237,0.5169734358787537,-0.4844955503940582,299.0,0.0,299.0,
222,4,237,0.5169734358787537,-0.4844955503940582,299.0,0.0,299.0,
223,4,237,0.7143884301185608,-0.35416319966316223,299.0,0.0,299.0,
223,4,236,0.7143884301185608,-0.35416319966316223,299.0,0.0,299.0,
224,4,236,0.7257471084594727,-0.3589091897010803,299.0,0.0,299.0,
224,4,236,0.7257471084594727,-0.3589091897010803,299.0,0.0,299.0,
224,4,236,0.5819741487503052,-0.24049827456474304,299.0,0.0,299.0,
225,4,235,0.5819741487503052,-0.24049827456474304,299.0,0.0,299.0,
225,4,235,0.6634581089019775,-0.17478837072849274,299.0,0.0,299.0,
225,3,235,0.6634581089019775,-0.17478837072849274,299.0,0.0,299.0,
226,3,235,0.5441608428955078,-0.37665244936943054,299.0,0.0,299.0,
226,3,234,0.5441608428955078,-0.37665244936943054,299.0,0.0,299.0,
227,3,233,0.462157666683197,-0.4063207507133484,299.0,0.0,299.0,
227,3,233,0.462157666683197,-0.4063207507133484,299.0,0.0,299.0,
227,3,233,0.43844175338745117,-0.3553473651409149,299.0,0.0,299.0,
228,3,232,0.43844175338745117,-0.3553473651409149,299.0,0.0,299.0,
228,3,232,0.38763588666915894,-0.317175030708313,299.0,0.0,299.0,
228,3,232,0.38763588666915894,-0.317175030708313,299.0,0.0,299.0,
228,3,232,0.07959233969449997,0.03178548812866211,299.0,0.0,299.0,
228,3,231,0.07959233969449997,0.03178548812866211,299.0,0.0,299.0,
228,3,231,-0.1133396327495575,-0.07661918550729752,299.0,0.0,299.0,
229,3,231,-0.1133396327495575,-0.07661918550729752,299.0,0.0,299.0,
229,3,231,-0.06468792259693146,0.039883676916360855,299.0,0.0,299.0,
229,3,231,-0.06468792259693146,0.039883676916360855,299.0,0.0,299.0,
230,3,231,-0.10887975990772247,0.0050334567204117775,299.0,0.0,299.0,
230,3,229,-0.10887975990772247,0.0050334567204117775,299.0,0.0,299.0,
230,3,229,-0.10154780745506287,0.13129335641860962,299.0,0.0,299.0,
230,3,229,-0.10154780745506287,0.13129335641860962,299.0,0.0,299.0,
231,3,229,-0.1549522876739502,0.09934286028146744,299.0,0.0,299.0,
232,3,229,-0.1549522876739502,0.09934286028146744,299.0,0.0,299.0,
232,4,230,0.06329396367073059,0.07524542510509491,299.0,0.0,299.0,
232,4,230,0.06329396367073059,0.07524542510509491,299.0,0.0,299.0,
232,4,230,-0.08939532935619354,0.2610415816307068,299.0,0.0,299.0,
233,4,231,-0.08939532935619354,0.2610415816307068,299.0,0.0,299.0,
233,4,231,0.005643232725560665,0.3036355674266815,299.0,0.0,299.0,
233,4,231,0.015302328392863274,0.2829650044441223,299.0,0.0,299.0,
233,3,231,0.015302328392863274,0.2829650044441223,299.0,0.0,299.0,
233,3,231,-0.02351880446076393,0.001336695277132094,299.0,0.0,299.0,
234,3,231,-0.02351880446076393,0.001336695277132094,299.0,0.0,299.0,
234,3,231,0.0323946587741375,0.021833257749676704,299.0,0.0,299.0,
234,3,231,0.0323946587741375,0.021833257749676704,299.0,0.0,299.0,
235,3,231,0.04319019988179207,-0.03848661482334137,299.0,0.0,299.0,
235,3,231,0.04319019988179207,-0.03848661482334137,299.0,0.0,299.0,
235,3,232,0.0580960176885128,-0.10061101615428925,299.0,0.0,299.0,
233,4,232,0.0580960176885128,-0.10061101615428925,299.0,0.0,299.0,
233,4,232,-0.6691047549247742,-0.021832384169101715,299.0,0.0,299.0,
234,4,233,-0.6691047549247742,-0.021832384169101715,299.0,0.0,299.0,
234,4,233,-0.5955538749694824,-0.05213376507163048,299.0,0.0,299.0,
234,4,233,-0.5955538749694824,-0.05213376507163048,299.0,0.0,299.0,
234,4,233,-0.6012026071548462,-0.10025597363710403,299.0,0.0,299.0,
235,4,233,-0.6012026071548462,-0.10025597363710403,299.0,0.0,299.0,
235,3,233,-0.411925733089447,-0.3486171364784241,299.0,0.0,299.0,
236,3,233,-0.411925733089447,-0.3486171364784241,299.0,0.0,299.0,
236,3,233,-0.37238770723342896,-0.3982483148574829,299.0,0.0,299.0,
236,3,233,-0.37238770723342896,-0.3982483148574829,299.0,0.0,299.0,
235,2,233,-0.5375033020973206,-0.5377894639968872,299.0,0.0,299.0,
236,2,233,-0.5375033020973206,-0.5377894639968872,299.0,0.0,299.0,
236,2,233,-0.38617080450057983,-0.5289771556854248,299.0,0.0,299.0,
236,2,233,-0.38617080450057983,-0.5289771556854248,299.0,0.0,299.0,
237,2,233,-0.1339801847934723,-0.5655794739723206,299.0,0.0,299.0,
237,2,233,-0.1339801847934723,-0.5655794739723206,299.0,0.0,299.0,
237,2,233,-0.06901321560144424,-0.6157320737838745,299.0,0.0,299.0,
238,2,233,-0.06901321560144424,-0.6157320737838745,299.0,0.0,299.0,
238,2,233,0.16984005272388458,-0.6405643224716187,299.0,0.0,299.0,
239,2,232,0.16984005272388458,-0.6405643224716187,299.0,0.0,299.0,
239,2,232,0.22711394727230072,-0.484973669052124,299.0,0.0,299.0,
239,2,231,0.22711394727230072,-0.484973669052124,299.0,0.0,299.0,
239,1,231,0.33615460991859436,-0.6321964263916016,299.0,0.0,299.0,
240,1,231,0.33615460991859436,-0.6321964263916016,299.0,0.0,299.0,
240,1,233,0.5043259859085083,-0.561701238155365,299.0,0.0,299.0,
241,1,233,0.5043259859085083,-0.561701238155365,299.0,0.0,299.0,
241,1,233,0.42142730951309204,-0.6206991672515869,299.0,0.0,299.0,
241,0,233,0.42142730951309204,-0.6206991672515869,299.0,0.0,299.0,
241,0,233,0.3334074318408966,-0.6549282073974609,299.0,0.0,299.0,
241,0,235,0.3334074318408966,-0.6549282073974609,299.0,0.0,299.0,
242,0,235,0.4685516357421875,-0.4832969903945923,299.0,0.0,299.0,
242,0,235,0.4685516357421875,-0.4832969903945923,299.0,0.0,299.0,
243,0,235,0.5043857097625732,-0.4819941818714142,299.0,0.0,299.0,
243,0,236,0.5043857097625732,-0.4819941818714142,299.0,0.0,299.0,
244,0,236,0.7734315991401672,-0.5707126259803772,299.0,0.0,299.0,
244,0,236,0.7734315991401672,-0.5707126259803772,299.0,0.0,299.0,
244,0,236,0.6771870851516724,-0.4850645661354065,299.0,0.0,299.0,
245,0,234,0.6771870851516724,-0.4850645661354065,299.0,0.0,299.0,
245,0,234,0.6703784465789795,-0.40030452609062195,299.0,0.0,299.0,
245,0,234,0.6703784465789795,-0.40030452609062195,299.0,0.0,299.0,
246,0,234,0.7340949773788452,-0.33237743377685547,299.0,0.0,299.0,
246,0,234,0.7340949773788452,-0.33237743377685547,299.0,0.0,299.0,
247,0,232,0.7744742035865784,-0.24986237287521362,299.0,0.0,299.0,
247,0,232,0.7744742035865784,-0.24986237287521362,299.0,0.0,299.0,
248,0,232,0.7196527719497681,-0.18951447308063507,299.0,0.0,299.0,
248,0,232,0.7196527719497681,-0.18951447308063507,299.0,0.0,299.0,
248,0,232,0.6554369926452637,-0.12921452522277832,299.0,0.0,299.0,
248,0,232,0.6554369926452637,-0.12921452522277832,299.0,0.0,299.0,
246,-1,232,-0.2196407914161682,-0.5272843241691589,299.0,0.0,299.0,
247,-1,232,-0.2196407914161682,-0.5272843241691589,299.0,0.0,299.0,
247,-1,230,-0.30747953057289124,-0.4968940019607544,299.0,0.0,299.0,
247,-2,230,-0.30747953057289124,-0.4968940019607544,299.0,0.0,299.0,
247,-2,230,-0.42723554372787476,-0.46637648344039917,299.0,0.0,299.0,
247,-2,230,-0.42723554372787476,-0.46637648344039917,299.0,0.0,299.0,
247,-2,230,-0.5345355272293091,-0.4331694543361664,299.0,0.0,299.0,
248,-2,229,-0.5345355272293091,-0.4331694543361664,299.0,0.0,299.0,
249,-1,229,-0.13515271246433258,0.0586242601275444,299.0,0.0,299.0,
249,-1,229,-0.13515271246433258,0.0586242601275444,299.0,0.0,299.0,
249,-1,228,-0.1472630500793457,0.08411765098571777,299.0,0.0,299.0,
250,-1,229,-0.1472630500793457,0.08411765098571777,299.0,0.0,299.0,
250,-1,229,-0.143442302942276,0.15382976830005646,299.0,0.0,299.0,
249,-1,229,-0.143442302942276,0.15382976830005646,299.0,0.0,299.0,
249,-1,229,-0.5207464694976807,0.0030595329590141773,299.0,0.0,299.0,
249,-1,229,-0.5207464694976807,0.0030595329590141773,299.0,0.0,299.0,
249,-1,228,-0.526199996471405,0.03121803142130375,299.0,0.0,299.0,
249,-1,228,-0.526199996471405,0.03121803142130375,299.0,0.0,299.0,
250,-1,228,-0.5413271188735962,0.10601173341274261,299.0,0.0,299.0,
250,-1,227,-0.5413271188735962,0.10601173341274261,299.0,0.0,299.0,
250,-1,228,-0.48484542965888977,0.21592263877391815,299.0,0.0,299.0,
250,-1,228,-0.48484542965888977,0.21592263877391815,299.0,0.0,299.0,
250,-1,228,-0.4116097688674927,0.09124627709388733,299.0,0.0,299.0,
250,-1,228,-0.4116097688674927,0.09124627709388733,299.0,0.0,299.0,
250,-1,229,-0.47309696674346924,0.041138891130685806,299.0,0.0,299.0,
251,-1,229,-0.47309696674346924,0.041138891130685806,299.0,0.0,299.0,
251,-1,229,-0.2148800939321518,0.10391797870397568,299.0,0.0,299.0,
251,-1,229,-0.2148800939321518,0.10391797870397568,299.0,0.0,299.0,
252,-1,229,-0.11547236144542694,-0.14288567006587982,299.0,0.0,299.0,
252,-1,228,-0.11547236144542694,-0.14288567006587982,299.0,0.0,299.0,
252,-1,228,-0.15572039783000946,-0.17571458220481873,299.0,0.0,299.0,
252,-1,228,-0.15572039783000946,-0.17571458220481873,299.0,0.0,299.0,
252,-1,228,-0.019483383744955063,-0.18716809153556824,299.0,0.0,299.0,
253,-1,229,-0.019483383744955063,-0.18716809153556824,299.0,0.0,299.0,
253,-1,229,0.2649042308330536,-0.24499528110027313,299.0,0.0,299.0,
253,-1,229,0.2649042308330536,-0.24499528110027313,299.0,0.0,299.0,
254,-1,230,0.36899152398109436,-0.24444429576396942,299.0,0.0,299.0,
254,-1,230,0.36899152398109436,-0.24444429576396942,299.0,0.0,299.0,
253,-1,231,0.16733677685260773,-0.15465043485164642,299.0,0.0,299.0,
254,-1,231,0.16733677685260773,-0.15465043485164642,299.0,0.0,299.0,
254,-1,231,0.29929158091545105,-0.14641351997852325,299.0,0.0,299.0,
254,-1,231,0.29929158091545105,-0.14641351997852325,299.0,0.0,299.0,
255,-1,232,0.277739018201828,-0.21977069973945618,299.0,0.0,299.0,
255,-1,233,0.277739018201828,-0.21977069973945618,299.0,0.0,299.0,
255,-1,233,0.3215525150299072,-0.20541830360889435,299.0,0.0,299.0,
255,-1,233,0.3215525150299072,-0.20541830360889435,299.0,0.0,299.0,
256,-1,233,0.3277793228626251,-0.20922601222991943,299.0,0.0,299.0,
255,-1,233,0.3277793228626251,-0.20922601222991943,299.0,0.0,299.0,
255,-1,233,0.11329679191112518,-0.18231244385242462,299.0,0.0,299.0,
256,-2,233,0.11329679191112518,-0.18231244385242462,299.0,0.0,299.0,
256,-2,234,0.21742436289787292,-0.2458820790052414,299.0,0.0,299.0,
256,-2,235,0.21742436289787292,-0.2458820790052414,299.0,0.0,299.0,
257,-2,235,0.25047409534454346,-0.22571536898612976,299.0,0.0,299.0,
257,-2,235,0.25047409534454346,-0.22571536898612976,299.0,0.0,299.0,
257,-1,235,0.23710809648036957,-0.12149222195148468,299.0,0.0,299.0,
258,-1,233,0.23710809648036957,-0.12149222195148468,299.0,0.0,299.0,
258,-1,233,0.3530612587928772,-0.09247684478759766,299.0,0.0,299.0,
258,-2,233,0.3530612587928772,-0.09247684478759766,299.0,0.0,299.0,
258,-2,232,0.21088764071464539,-0.31632447242736816,299.0,0.0,299.0,
258,-2,232,0.21088764071464539,-0.31632447242736816,299.0,0.0,299.0,
258,-2,233,0.18777325749397278,-0.3102581799030304,299.0,0.0,299.0,
259,-2,233,0.18777325749397278,-0.3102581799030304,299.0,0.0,299.0,
259,-2,233,0.3652302622795105,-0.23798878490924835,299.0,0.0,299.0,
259,-2,233,0.3652302622795105,-0.23798878490924835,299.0,0.0,299.0,
260,-3,233,0.27451327443122864,-0.34912124276161194,299.0,0.0,299.0,
260,-3,233,0.27451327443122864,-0.34912124276161194,299.0,0.0,299.0,
260,-3,233,0.24363724887371063,-0.3281647264957428,299.0,0.0,299.0,
260,-3,232,0.24363724887371063,-0.3281647264957428,299.0,0.0,299.0,
261,-2,231,0.3563152849674225,-0.12471772730350494,299.0,0.0,299.0,
261,-2,230,0.3563152849674225,-0.12471772730350494,299.0,0.0,299.0,
261,-2,230,0.33587902784347534,-0.08587078750133514,299.0,0.0,299.0,
261,-3,230,0.33587902784347534,-0.08587078750133514,299.0,0.0,299.0,
262,-2,230,0.22583512961864471,-0.1356641948223114,299.0,0.0,299.0,
262,-2,228,0.22583512961864471,-0.1356641948223114,299.0,0.0,299.0,
262,-2,228,0.23082026839256287,-0.10673563927412033,299.0,0.0,299.0,
262,-2,228,0.23082026839256287,-0.10673563927412033,299.0,0.0,299.0,
262,-2,227,0.18176156282424927,-0.07716235518455505,299.0,0.0,299.0,
263,-2,227,0.18176156282424927,-0.07716235518455505,299.0,0.0,299.0,
263,-2,227,0.13179680705070496,-0.04884931072592735,299.0,0.0,299.0,
262,-4,227,0.13179680705070496,-0.04884931072592735,299.0,0.0,299.0,
262,-4,226,-0.10568439215421677,-0.40209731459617615,299.0,0.0,299.0,
263,-4,229,-0.10568439215421677,-0.40209731459617615,299.0,0.0,299.0,
263,-3,229,-0.1490505486726761,-0.17893964052200317,299.0,0.0,299.0,
263,-3,229,-0.1490505486726761,-0.17893964052200317,299.0,0.0,299.0,
263,-3,229,-0.1362043023109436,-0.2107807844877243,299.0,0.0,299.0,
263,-3,229,-0.1362043023109436,-0.2107807844877243,299.0,0.0,299.0,
263,-3,230,-0.16752013564109802,-0.1874498873949051,299.0,0.0,299.0,
263,-4,230,-0.16752013564109802,-0.1874498873949051,299.0,0.0,299.0,
263,-4,230,-0.30821171402931213,-0.4185523986816406,299.0,0.0,299.0,
263,-4,231,-0.30821171402931213,-0.4185523986816406,299.0,0.0,299.0,
263,-4,232,-0.41414326429367065,-0.37146711349487305,299.0,0.0,299.0,
263,-4,232,-0.41414326429367065,-0.37146711349487305,299.0,0.0,299.0,
264,-4,233,-0.26841193437576294,-0.31656599044799805,299.0,0.0,299.0,
264,-4,233,-0.26841193437576294,-0.31656599044799805,299.0,0.0,299.0,
264,-4,233,-0.25160378217697144,-0.2950206995010376,299.0,0.0,299.0,
264,-5,233,-0.25160378217697144,-0.2950206995010376,299.0,0.0,299.0,
264,-5,233,-0.26213330030441284,-0.392158567905426,299.0,0.0,299.0,
264,-5,234,-0.26213330030441284,-0.392158567905426,299.0,0.0,299.0,
265,-5,234,-0.16317196190357208,-0.29089587926864624,299.0,0.0,299.0,
265,-5,233,-0.16317196190357208,-0.29089587926864624,299.0,0.0,299.0,
265,-5,233,-0.15109527111053467,-0.3846045136451721,299.0,0.0,299.0,
265,-5,233,-0.15109527111053467,-0.3846045136451721,299.0,0.0,299.0,
265,-5,233,-0.09669584780931473,-0.3574439287185669,299.0,0.0,299.0,
266,-5,232,-0.09669584780931473,-0.3574439287185669,299.0,0.0,299.0,
266,-5,232,0.23080088198184967,-0.2402881532907486,299.0,0.0,299.0,
266,-5,232,0.23080088198184967,-0.2402881532907486,299.0,0.0,299.0,
266,-5,232,0.2940868139266968,-0.20450863242149353,299.0,0.0,299.0,
266,-5,232,0.2940868139266968,-0.20450863242149353,299.0,0.0,299.0,
266,-5,233,0.09687809646129608,-0.07932902127504349,299.0,0.0,299.0,
266,-5,233,0.09687809646129608,-0.07932902127504349,299.0,0.0,299.0,
267,-5,233,0.24611777067184448,-0.03660246729850769,299.0,0.0,299.0,
267,-5,233,0.24611777067184448,-0.03660246729850769,299.0,0.0,299.0,
267,-5,233,0.2774616479873657,0.00886252336204052,299.0,0.0,299.0,
267,-5,233,0.2774616479873657,0.00886252336204052,299.0,0.0,299.0,
268,-5,233,0.3974766135215759,-0.0886065810918808,299.0,0.0,299.0,
268,-5,233,0.3974766135215759,-0.0886065810918808,299.0,0.0,299.0,
268,-5,232,0.42188259959220886,-0.1061672493815422,299.0,0.0,299.0,
268,-5,232,0.42188259959220886,-0.1061672493815422,299.0,0.0,299.0,
268,-5,232,0.4321138262748718,-0.08568921685218811,299.0,0.0,299.0,
268,-5,232,0.4321138262748718,-0.08568921685218811,299.0,0.0,299.0,
268,-5,232,0.26731279492378235,-0.05731217935681343,299.0,0.0,299.0,
268,-5,232,0.26731279492378235,-0.05731217935681343,299.0,0.0,299.0,
269,-5,232,0.25170767307281494,-0.035642173141241074,299.0,0.0,299.0,
269,-5,232,0.25170767307281494,-0.035642173141241074,299.0,0.0,299.0,
269,-5,232,0.2254309356212616,-0.014614837244153023,299.0,0.0,299.0,
268,-4,231,0.2254309356212616,-0.014614837244153023,299.0,0.0,299.0,
268,-4,231,-0.13111944496631622,0.16221250593662262,299.0,0.0,299.0,
268,-4,231,-0.13111944496631622,0.16221250593662262,299.0,0.0,299.0,
269,-4,231,-0.17130118608474731,0.18475715816020966,299.0,0.0,299.0,
269,-4,231,-0.17130118608474731,0.18475715816020966,299.0,0.0,299.0,
269,-4,229,-0.21182961761951447,0.2038176953792572,299.0,0.0,299.0,
269,-4,229,-0.21182961761951447,0.2038176953792572,299.0,0.0,299.0,
270,-5,229,-0.016808509826660156,0.046660277992486954,299.0,0.0,299.0,
270,-4,229,-0.016808509826660156,0.046660277992486954,299.0,0.0,299.0,
270,-5,228,0.07283484190702438,0.026368245482444763,299.0,0.0,299.0,
270,-4,228,0.07283484190702438,0.026368245482444763,299.0,0.0,299.0,
270,-4,228,0.08059630542993546,0.017649173736572266,299.0,0.0,299.0,
270,-4,228,0.08059630542993546,0.017649173736572266,299.0,0.0,299.0,
271,-4,227,0.09031052142381668,0.009242416359484196,299.0,0.0,299.0,
270,-4,227,0.09031052142381668,0.009242416359484196,299.0,0.0,299.0,
270,-4,227,-0.14652428030967712,-0.0052551766857504845,299.0,0.0,299.0,
270,-4,227,-0.14652428030967712,-0.0052551766857504845,299.0,0.0,299.0,
270,-4,227,-0.1625484973192215,-0.009612071327865124,299.0,0.0,299.0,
271,-4,227,-0.1625484973192215,-0.009612071327865124,299.0,0.0,299.0,
272,-4,227,0.21992501616477966,-0.04352939873933792,299.0,0.0,299.0,
272,-4,227,0.21992501616477966,-0.04352939873933792,299.0,0.0,299.0,
272,-4,227,0.22530235350131989,-0.04501556232571602,299.0,0.0,299.0,
272,-4,229,0.22530235350131989,-0.04501556232571602,299.0,0.0,299.0,
272,-4,229,0.24094828963279724,-0.04818033054471016,299.0,0.0,299.0,
272,-4,229,0.24094828963279724,-0.04818033054471016,299.0,0.0,299.0,
271,-4,230,0.25057968497276306,-0.052110787481069565,299.0,0.0,299.0,
271,-4,230,0.25057968497276306,-0.052110787481069565,299.0,0.0,299.0,
271,-4,230,-0.5426758527755737,0.027342721819877625,299.0,0.0,299.0,
271,-4,230,-0.5426758527755737,0.027342721819877625,299.0,0.0,299.0,
271,-4,230,-0.5854552388191223,0.03164054825901985,299.0,0.0,299.0,
271,-4,230,-0.5854552388191223,0.03164054825901985,299.0,0.0,299.0,
271,-4,229,-0.4526716470718384,0.015911420807242393,299.0,0.0,299.0,
271,-4,229,-0.4526716470718384,0.015911420807242393,299.0,0.0,299.0,
271,-4,229,-0.4811108112335205,0.0028017384465783834,299.0,0.0,299.0,
271,-4,229,-0.4811108112335205,0.0028017384465783834,299.0,0.0,299.0,
271,-4,229,-0.4553433954715729,0.0034181794617325068,299.0,0.0,299.0,
271,-4,229,-0.4553433954715729,0.0034181794617325068,299.0,0.0,299.0,
272,-4,229,-0.41963139176368713,0.0058131408877670765,299.0,0.0,299.0,
272,-4,229,-0.41963139176368713,0.0058131408877670765,299.0,0.0,299.0,
272,-4,229,-0.06400939077138901,-0.04914996773004532,299.0,0.0,299.0,
273,-4,228,-0.06400939077138901,-0.04914996773004532,299.0,0.0,299.0,
273,-4,228,-0.011060677468776703,-0.05173484608530998,299.0,0.0,299.0,
273,-4,228,-0.011060677468776703,-0.05173484608530998,299.0,0.0,299.0,
273,-4,228,0.2385660707950592,-0.06256884336471558,299.0,0.0,299.0,
273,-4,229,0.2385660707950592,-0.06256884336471558,299.0,0.0,299.0,
273,-4,229,0.2937854826450348,-0.06433786451816559,299.0,0.0,299.0,
274,-4,229,0.2937854826450348,-0.06433786451816559,299.0,0.0,299.0,
274,-4,229,0.27825236320495605,-0.0022967869881540537,299.0,0.0,299.0,
274,-4,231,0.27825236320495605,-0.0022967869881540537,299.0,0.0,299.0,
274,-4,231,0.361407071352005,0.007313843350857496,299.0,0.0,299.0,
274,-4,231,0.361407071352005,0.007313843350857496,299.0,0.0,299.0,
274,-4,231,0.33729198575019836,-0.05879971757531166,299.0,0.0,299.0,
275,-4,231,0.33729198575019836,-0.05879971757531166,299.0,0.0,299.0,
274,-4,232,0.34872356057167053,0.03845169022679329,299.0,0.0,299.0,
275,-4,232,0.34872356057167053,0.03845169022679329,299.0,0.0,299.0,
275,-4,232,0.21753966808319092,-0.119574636220932,299.0,0.0,299.0,
275,-4,232,0.21753966808319092,-0.119574636220932,299.0,0.0,299.0,
275,-4,230,0.1498815268278122,-0.08238521218299866,299.0,0.0,299.0,
275,-4,230,0.1498815268278122,-0.08238521218299866,299.0,0.0,299.0,
276,-4,230,0.0788029283285141,-0.0771489292383194,299.0,0.0,299.0,
275,-4,230,0.0788029283285141,-0.0771489292383194,299.0,0.0,299.0,
276,-4,230,0.15457335114479065,-0.13949601352214813,299.0,0.0,299.0,
276,-4,231,0.15457335114479065,-0.13949601352214813,299.0,0.0,299.0,
276,-4,231,0.12263184040784836,-0.13578252494335175,299.0,0.0,299.0,
276,-5,231,0.12263184040784836,-0.13578252494335175,299.0,0.0,299.0,
276,-5,231,0.12954562902450562,-0.36631181836128235,299.0,0.0,299.0,
276,-5,232,0.12954562902450562,-0.36631181836128235,299.0,0.0,299.0,
276,-5,233,0.10121584683656693,-0.3656068444252014,299.0,0.0,299.0,
276,-5,233,0.10121584683656693,-0.3656068444252014,299.0,0.0,299.0,
277,-4,233,0.06564904749393463,-0.359743595123291,299.0,0.0,299.0,
277,-4,232,0.06564904749393463,-0.359743595123291,299.0,0.0,299.0,
277,-4,232,0.2481507807970047,0.06150279566645622,299.0,0.0,299.0,
278,-4,232,0.2481507807970047,0.06150279566645622,299.0,0.0,299.0,
278,-4,232,0.19480806589126587,0.1244102343916893,299.0,0.0,299.0,
278,-4,232,0.19480806589126587,0.1244102343916893,299.0,0.0,299.0,
278,-4,233,0.16477040946483612,0.1763238161802292,299.0,0.0,299.0,
278,-3,233,0.16477040946483612,0.1763238161802292,299.0,0.0,299.0,
278,-5,233,0.13187120854854584,0.21910543739795685,299.0,0.0,299.0,
278,-5,233,0.13187120854854584,0.21910543739795685,299.0,0.0,299.0,
278,-5,233,-0.04181009531021118,-0.3959369957447052,299.0,0.0,299.0,
278,-5,233,-0.04181009531021118,-0.3959369957447052,299.0,0.0,299.0,
278,-5,233,-0.09660926461219788,-0.35038089752197266,299.0,0.0,299.0,
279,-5,233,-0.09660926461219788,-0.35038089752197266,299.0,0.0,299.0,
279,-5,232,0.09383033961057663,-0.30678942799568176,299.0,0.0,299.0,
279,-5,232,0.09383033961057663,-0.30678942799568176,299.0,0.0,299.0,
279,-5,232,0.05887705087661743,-0.3358704149723053,299.0,0.0,299.0,
279,-5,232,0.05887705087661743,-0.3358704149723053,299.0,0.0,299.0,
279,-5,232,-0.09204909950494766,-0.2435830533504486,299.0,0.0,299.0,
279,-5,234,-0.09204909950494766,-0.2435830533504486,299.0,0.0,299.0,
279,-5,234,-0.013889221474528313,-0.1765887290239334,299.0,0.0,299.0,
279,-5,234,-0.013889221474528313,-0.1765887290239334,299.0,0.0,299.0,
279,-5,234,-0.21675647795200348,-0.14300991594791412,299.0,0.0,299.0,
