1
Deck is attached!
stateEstimateZ.z,ctrltargetZ.z,stabilizer.thrust,debug.error,
253,299.0,43028.60546875,0.046401649713516235,
252,299.0,43028.60546875,0.046401649713516235,
252,299.0,43173.69140625,0.04723581671714783,
252,299.0,43173.69140625,0.04723581671714783,
252,299.0,43244.43359375,0.047384172677993774,
251,299.0,43244.43359375,0.047384172677993774,
251,299.0,43523.29296875,0.04876357316970825,
251,299.0,43523.29296875,0.04876357316970825,
250,299.0,43655.66015625,0.04906335473060608,
250,299.0,43655.66015625,0.04906335473060608,
250,299.0,43739.0625,0.0492682158946991,
250,299.0,43739.0625,0.0492682158946991,
250,299.0,43784.046875,0.04956743121147156,
250,299.0,43784.046875,0.04956743121147156,
249,299.0,43903.5078125,0.050415098667144775,
249,299.0,43903.5078125,0.050415098667144775,
249,299.0,43969.3828125,0.0507538765668869,
249,299.0,43969.3828125,0.0507538765668869,
248,299.0,44018.9140625,0.05103647708892822,
248,299.0,44018.9140625,0.05103647708892822,
248,299.0,44016.49609375,0.05128540098667145,
248,299.0,44016.49609375,0.05128540098667145,
248,299.0,43968.07421875,0.05147421360015869,
247,299.0,43968.07421875,0.05147421360015869,
247,299.0,44114.14453125,0.05281443893909454,
247,299.0,44114.14453125,0.05281443893909454,
247,299.0,44137.80859375,0.052996426820755005,
246,299.0,44137.80859375,0.052996426820755005,
246,299.0,44225.66796875,0.05360183119773865,
246,299.0,44225.66796875,0.05360183119773865,
246,299.0,44203.296875,0.05370284616947174,
246,299.0,44203.296875,0.05370284616947174,
247,299.0,43986.13671875,0.052897632122039795,
247,299.0,43986.13671875,0.052897632122039795,
247,299.0,43811.5546875,0.052737221121788025,
247,299.0,43811.5546875,0.052737221121788025,
247,299.0,43588.234375,0.05220751464366913,
247,299.0,43588.234375,0.05220751464366913,
248,299.0,43412.10546875,0.05183655023574829,
248,299.0,43412.10546875,0.05183655023574829,
249,299.0,43045.1015625,0.050297811627388,
250,299.0,43045.1015625,0.050297811627388,
250,299.0,42793.31640625,0.04965239763259888,
250,299.0,42793.31640625,0.04965239763259888,
251,299.0,42580.59375,0.048962295055389404,
252,299.0,42580.59375,0.048962295055389404,
252,299.0,42257.9453125,0.04727858304977417,
253,299.0,42257.9453125,0.04727858304977417,
253,299.0,42056.02734375,0.046433985233306885,
253,299.0,42056.02734375,0.046433985233306885,
254,299.0,41939.84765625,0.04587528109550476,
254,299.0,41939.84765625,0.04587528109550476,
254,299.0,41857.1171875,0.04509943723678589,
253,299.0,41857.1171875,0.04509943723678589,
254,299.0,42099.98046875,0.045965731143951416,
254,299.0,42099.98046875,0.045965731143951416,
254,299.0,42237.015625,0.04554861783981323,
254,299.0,42237.015625,0.04554861783981323,
256,299.0,42112.2109375,0.043693721294403076,
256,299.0,42112.2109375,0.043693721294403076,
256,300.0,42094.06640625,0.043321579694747925,
256,300.0,42094.06640625,0.043321579694747925,
257,300.0,41925.05078125,0.042130351066589355,
258,300.0,41925.05078125,0.042130351066589355,
258,300.0,41927.765625,0.041850745677948,
258,300.0,41927.765625,0.041850745677948,
258,300.0,42013.02734375,0.041713595390319824,
257,300.0,42013.02734375,0.041713595390319824,
257,300.0,42366.77734375,0.04285368323326111,
257,300.0,42366.77734375,0.04285368323326111,
256,300.0,42641.66796875,0.04311913251876831,
257,300.0,42641.66796875,0.04311913251876831,
257,300.0,42749.2265625,0.04256817698478699,
257,300.0,42749.2265625,0.04256817698478699,
257,300.0,42908.49609375,0.04298791289329529,
254,300.0,42908.49609375,0.04298791289329529,
254,300.0,43482.0546875,0.04586014151573181,
253,300.0,43482.0546875,0.04586014151573181,
253,300.0,43869.125,0.04674437642097473,
252,300.0,43869.125,0.04674437642097473,
253,300.0,44050.30078125,0.0467696487903595,
252,300.0,44050.30078125,0.0467696487903595,
252,300.0,44195.63671875,0.04764443635940552,
251,300.0,44195.63671875,0.04764443635940552,
250,300.0,44431.8046875,0.0492834746837616,
250,300.0,44431.8046875,0.0492834746837616,
249,299.0,44618.81640625,0.05027024447917938,
249,299.0,44618.81640625,0.05027024447917938,
248,299.0,44774.20703125,0.05121290683746338,
247,299.0,44774.20703125,0.05121290683746338,
247,299.0,44927.94140625,0.05254596471786499,
247,299.0,44927.94140625,0.05254596471786499,
246,299.0,44984.98046875,0.05339117348194122,
247,299.0,44984.98046875,0.05339117348194122,
246,299.0,44811.3515625,0.053042665123939514,
246,299.0,44811.3515625,0.053042665123939514,
246,299.0,44690.10546875,0.05353297293186188,
245,299.0,44690.10546875,0.05353297293186188,
245,299.0,44741.64453125,0.05499723553657532,
244,299.0,44741.64453125,0.05499723553657532,
244,299.0,44694.56640625,0.05531935393810272,
244,299.0,44694.56640625,0.05531935393810272,
244,299.0,44582.2265625,0.05533204972743988,
244,299.0,44582.2265625,0.05533204972743988,
244,299.0,44408.12109375,0.05532608926296234,
244,299.0,44408.12109375,0.05532608926296234,
244,299.0,44184.22265625,0.055102571845054626,
245,299.0,44184.22265625,0.055102571845054626,
245,299.0,43961.71875,0.05481010675430298,
245,299.0,43961.71875,0.05481010675430298,
245,299.0,43737.98046875,0.05437469482421875,
245,299.0,43737.98046875,0.05437469482421875,
245,299.0,43570.51171875,0.05413539707660675,
246,299.0,43570.51171875,0.05413539707660675,
246,299.0,43374.6484375,0.05351106822490692,
247,299.0,43374.6484375,0.05351106822490692,
247,299.0,43150.21484375,0.05259142816066742,
247,299.0,43150.21484375,0.05259142816066742,
248,299.0,42959.421875,0.05184449255466461,
248,299.0,42959.421875,0.05184449255466461,
248,299.0,42830.6328125,0.05132639408111572,
249,299.0,42830.6328125,0.05132639408111572,
249,299.0,42701.6328125,0.05055078864097595,
249,299.0,42701.6328125,0.05055078864097595,
250,299.0,42575.8515625,0.04970824718475342,
250,299.0,42575.8515625,0.04970824718475342,
251,299.0,42445.44921875,0.04889523983001709,
251,299.0,42445.44921875,0.04889523983001709,
250,299.0,42645.8125,0.04988798499107361,
250,299.0,42645.8125,0.04988798499107361,
250,299.0,42726.87109375,0.049385011196136475,
250,299.0,42726.87109375,0.049385011196136475,
251,299.0,42799.2578125,0.04890787601470947,
250,299.0,42799.2578125,0.04890787601470947,
250,299.0,42899.46875,0.04903802275657654,
251,299.0,42899.46875,0.04903802275657654,
251,299.0,42934.33203125,0.048747897148132324,
250,299.0,42934.33203125,0.048747897148132324,
250,299.0,43169.72265625,0.049588173627853394,
250,299.0,43169.72265625,0.049588173627853394,
250,299.0,43298.7890625,0.04955592751502991,
252,299.0,43298.7890625,0.04955592751502991,
253,299.0,42947.234375,0.047045767307281494,
253,299.0,42947.234375,0.047045767307281494,
253,299.0,42769.91796875,0.04673677682876587,
253,299.0,42769.91796875,0.04673677682876587,
252,299.0,42760.71484375,0.04714217782020569,
252,299.0,42760.71484375,0.04714217782020569,
253,299.0,42822.4140625,0.04700157046318054,
253,299.0,42822.4140625,0.04700157046318054,
255,299.0,42543.48828125,0.04484570026397705,
255,299.0,42543.48828125,0.04484570026397705,
255,299.0,42413.33203125,0.044533729553222656,
255,299.0,42413.33203125,0.044533729553222656,
255,299.0,42314.62109375,0.04427546262741089,
253,299.0,42314.62109375,0.04427546262741089,
253,299.0,42824.11328125,0.04687073826789856,
252,299.0,42824.11328125,0.04687073826789856,
252,299.0,43123.796875,0.04706728458404541,
252,299.0,43123.796875,0.04706728458404541,
252,299.0,43365.2421875,0.0472467839717865,
252,299.0,43365.2421875,0.0472467839717865,
252,299.0,43493.828125,0.04756450653076172,
252,299.0,43493.828125,0.04756450653076172,
252,299.0,43509.34375,0.047505736351013184,
252,299.0,43509.34375,0.047505736351013184,
251,299.0,43565.7421875,0.04784780740737915,
251,299.0,43565.7421875,0.04784780740737915,
252,299.0,43527.6484375,0.04766687750816345,
252,299.0,43527.6484375,0.04766687750816345,
251,299.0,43538.65625,0.04795485734939575,
251,299.0,43538.65625,0.04795485734939575,
252,299.0,43452.9375,0.04770934581756592,
252,299.0,43452.9375,0.04770934581756592,
252,299.0,43415.73046875,0.04788669943809509,
251,299.0,43415.73046875,0.04788669943809509,
251,299.0,43377.69140625,0.04802751541137695,
251,299.0,43377.69140625,0.04802751541137695,
251,299.0,43440.734375,0.04858821630477905,
251,299.0,43440.734375,0.04858821630477905,
251,299.0,43463.296875,0.048721879720687866,
250,299.0,43463.296875,0.048721879720687866,
250,299.0,43566.296875,0.04939568042755127,
250,299.0,43566.296875,0.04939568042755127,
250,299.0,43597.29296875,0.049551576375961304,
251,299.0,43597.29296875,0.049551576375961304,
252,299.0,43317.19140625,0.048019468784332275,
252,299.0,43317.19140625,0.048019468784332275,
252,299.0,43160.8203125,0.04791676998138428,
252,299.0,43160.8203125,0.04791676998138428,
252,299.0,43039.5078125,0.04787281155586243,
252,299.0,43039.5078125,0.04787281155586243,
252,299.0,42984.19921875,0.04772576689720154,
252,299.0,42984.19921875,0.04772576689720154,
253,299.0,42834.17578125,0.04690125584602356,
253,299.0,42834.17578125,0.04690125584602356,
253,299.0,42747.34765625,0.046655893325805664,
253,299.0,42747.34765625,0.046655893325805664,
253,299.0,42688.69921875,0.04642540216445923,
252,299.0,42688.69921875,0.04642540216445923,
252,299.0,42907.9765625,0.047501951456069946,
252,299.0,42907.9765625,0.047501951456069946,
252,299.0,43034.8046875,0.04749557375907898,
252,299.0,43034.8046875,0.04749557375907898,
252,299.0,43105.8671875,0.047295600175857544,
252,299.0,43105.8671875,0.047295600175857544,
252,299.0,43149.5859375,0.04733958840370178,
252,299.0,43149.5859375,0.04733958840370178,
250,299.0,43470.0625,0.04903307557106018,
250,299.0,43470.0625,0.04903307557106018,
250,299.0,43655.44140625,0.049339503049850464,
250,299.0,43655.44140625,0.049339503049850464,
249,299.0,43921.1875,0.05024874210357666,
249,299.0,43921.1875,0.05024874210357666,
249,299.0,44052.109375,0.05065824091434479,
248,299.0,44052.109375,0.05065824091434479,
249,299.0,44116.19921875,0.05103778839111328,
249,299.0,44116.19921875,0.05103778839111328,
249,299.0,44027.08203125,0.0508078932762146,
248,299.0,44027.08203125,0.0508078932762146,
248,299.0,43975.24609375,0.051043733954429626,
251,299.0,43975.24609375,0.051043733954429626,
251,299.0,43495.38671875,0.04886332154273987,
251,299.0,43495.38671875,0.04886332154273987,
251,299.0,43234.515625,0.04868540167808533,
251,299.0,43234.515625,0.04868540167808533,
251,299.0,43047.23828125,0.048637986183166504,
251,299.0,43047.23828125,0.048637986183166504,
251,299.0,42930.1484375,0.04833579063415527,
252,299.0,42930.1484375,0.04833579063415527,
252,299.0,42754.9375,0.04754796624183655,
252,299.0,42754.9375,0.04754796624183655,
253,299.0,42611.50390625,0.04710918664932251,
253,299.0,42611.50390625,0.04710918664932251,
251,299.0,42823.78515625,0.04852473735809326,
251,299.0,42823.78515625,0.04852473735809326,
251,299.0,42915.0390625,0.048317283391952515,
251,299.0,42915.0390625,0.048317283391952515,
250,299.0,43005.17578125,0.048137515783309937,
250,299.0,43005.17578125,0.048137515783309937,
250,299.0,43283.65625,0.049410074949264526,
250,299.0,43283.65625,0.049410074949264526,
250,299.0,43413.84765625,0.049468666315078735,
250,299.0,43413.84765625,0.049468666315078735,
250,299.0,43484.66796875,0.0493277907371521,
250,299.0,43484.66796875,0.0493277907371521,
250,299.0,43522.3984375,0.04941818118095398,
249,299.0,43522.3984375,0.04941818118095398,
249,299.0,43667.12109375,0.050216078758239746,
249,299.0,43667.12109375,0.050216078758239746,
249,299.0,43744.90625,0.05040402710437775,
249,299.0,43744.90625,0.05040402710437775,
251,299.0,43507.14453125,0.048971205949783325,
251,299.0,43507.14453125,0.048971205949783325,
251,299.0,43376.6328125,0.04893028736114502,
251,299.0,43376.6328125,0.04893028736114502,
251,299.0,43276.4765625,0.048926204442977905,
251,299.0,43276.4765625,0.048926204442977905,
251,299.0,43240.80078125,0.048851847648620605,
251,299.0,43240.80078125,0.048851847648620605,
251,299.0,43224.515625,0.04876360297203064,
251,299.0,43224.515625,0.04876360297203064,
251,299.0,43221.796875,0.04877743124961853,
251,299.0,43221.796875,0.04877743124961853,
251,299.0,43202.015625,0.04868584871292114,
251,299.0,43202.015625,0.04868584871292114,
251,299.0,43201.6796875,0.048731833696365356,
251,299.0,43201.6796875,0.048731833696365356,
251,299.0,43180.6953125,0.048624277114868164,
252,299.0,43180.6953125,0.048624277114868164,
252,299.0,43032.49609375,0.04777020215988159,
252,299.0,43032.49609375,0.04777020215988159,
252,299.0,42959.6484375,0.04758501052856445,
252,299.0,42959.6484375,0.04758501052856445,
252,299.0,42948.97265625,0.047649532556533813,
252,299.0,42948.97265625,0.047649532556533813,
252,299.0,42957.2734375,0.04752281308174133,
252,299.0,42957.2734375,0.04752281308174133,
253,299.0,42859.1953125,0.0467647910118103,
253,299.0,42859.1953125,0.0467647910118103,
253,299.0,42813.34765625,0.046594202518463135,
253,299.0,42813.34765625,0.046594202518463135,
253,299.0,42785.9453125,0.046451061964035034,
253,299.0,42785.9453125,0.046451061964035034,
253,299.0,42845.3515625,0.046605974435806274,
253,299.0,42845.3515625,0.046605974435806274,
253,299.0,42902.25390625,0.046570420265197754,
253,299.0,42902.25390625,0.046570420265197754,
253,299.0,43002.765625,0.046779364347457886,
253,299.0,43002.765625,0.046779364347457886,
253,299.0,43078.48046875,0.04684761166572571,
252,299.0,43078.48046875,0.04684761166572571,
252,299.0,43243.11328125,0.04748663306236267,
252,299.0,43243.11328125,0.04748663306236267,
252,299.0,43356.453125,0.047707945108413696,
253,299.0,43356.453125,0.047707945108413696,
253,299.0,43222.328125,0.046644121408462524,
253,299.0,43222.328125,0.046644121408462524,
253,299.0,43181.33203125,0.04675328731536865,
253,299.0,43181.33203125,0.04675328731536865,
253,299.0,43162.6015625,0.04692825675010681,
253,299.0,43162.6015625,0.04692825675010681,
252,299.0,43195.4296875,0.047072023153305054,
252,299.0,43195.4296875,0.047072023153305054,
252,299.0,43250.3125,0.047229766845703125,
252,299.0,43250.3125,0.047229766845703125,
252,299.0,43355.90625,0.04775857925415039,
252,299.0,43355.90625,0.04775857925415039,
252,299.0,43416.4375,0.04797014594078064,
252,299.0,43416.4375,0.04797014594078064,
252,299.0,43320.203125,0.04727834463119507,
252,299.0,43320.203125,0.04727834463119507,
252,299.0,43291.703125,0.04740262031555176,
251,299.0,43291.703125,0.04740262031555176,
251,299.0,43477.29296875,0.048736125230789185,
251,299.0,43477.29296875,0.048736125230789185,
251,299.0,43579.62109375,0.048988163471221924,
252,299.0,43579.62109375,0.048988163471221924,
252,299.0,43320.30859375,0.04732990264892578,
252,299.0,43320.30859375,0.04732990264892578,
252,299.0,43192.76171875,0.04734274744987488,
252,299.0,43192.76171875,0.04734274744987488,
252,299.0,43077.53515625,0.04719969630241394,
252,299.0,43077.53515625,0.04719969630241394,
252,299.0,43056.734375,0.047184765338897705,
252,299.0,43056.734375,0.047184765338897705,
252,299.0,43050.19140625,0.047162145376205444,
252,299.0,43050.19140625,0.047162145376205444,
252,299.0,43039.37890625,0.04707622528076172,
252,299.0,43039.37890625,0.04707622528076172,
252,299.0,43046.2265625,0.04707056283950806,
252,299.0,43046.2265625,0.04707056283950806,
252,299.0,43036.921875,0.047010332345962524,
252,299.0,43036.921875,0.047010332345962524,
252,299.0,43047.30078125,0.04702147841453552,
251,299.0,43047.30078125,0.04702147841453552,
251,299.0,43432.53515625,0.048974841833114624,
250,299.0,43432.53515625,0.048974841833114624,
250,299.0,43648.72265625,0.049288928508758545,
248,299.0,43648.72265625,0.049288928508758545,
248,299.0,44186.015625,0.051698535680770874,
247,299.0,44186.015625,0.051698535680770874,
247,299.0,44448.04296875,0.05230814218521118,
247,299.0,44448.04296875,0.05230814218521118,
244,299.0,45047.453125,0.055214837193489075,
244,299.0,45047.453125,0.055214837193489075,
243,299.0,45307.17578125,0.056050509214401245,
243,299.0,45307.17578125,0.056050509214401245,
245,299.0,45444.1484375,0.056809425354003906,
245,299.0,45444.1484375,0.056809425354003906,
244,299.0,45026.19140625,0.05512364208698273,
244,299.0,45026.19140625,0.05512364208698273,
244,299.0,44759.87109375,0.055370032787323,
245,299.0,44759.87109375,0.055370032787323,
245,299.0,44366.6875,0.054787710309028625,
245,299.0,44366.6875,0.054787710309028625,
245,299.0,44080.82421875,0.05459636449813843,
245,299.0,44080.82421875,0.05459636449813843,
245,299.0,43768.265625,0.054023727774620056,
246,299.0,43768.265625,0.054023727774620056,
246,299.0,43489.55078125,0.05347892642021179,
249,299.0,43489.55078125,0.05347892642021179,
249,299.0,42796.7578125,0.05043013393878937,
250,299.0,42796.7578125,0.05043013393878937,
250,299.0,42344.08203125,0.049360424280166626,
251,299.0,42344.08203125,0.049360424280166626,
250,299.0,42190.5546875,0.04947736859321594,
251,299.0,42190.5546875,0.04947736859321594,
251,299.0,42052.7421875,0.04845261573791504,
252,299.0,42052.7421875,0.04845261573791504,
252,299.0,41950.609375,0.04741963744163513,
252,299.0,41950.609375,0.04741963744163513,
253,299.0,41870.6015625,0.04668906331062317,
253,299.0,41870.6015625,0.04668906331062317,
254,299.0,41780.2265625,0.045726001262664795,
253,299.0,41780.2265625,0.045726001262664795,
254,299.0,41939.4765625,0.045986056327819824,
254,299.0,41939.4765625,0.045986056327819824,
254,299.0,42019.86328125,0.045368313789367676,
254,299.0,42019.86328125,0.045368313789367676,
254,299.0,42256.15625,0.045751720666885376,
254,299.0,42256.15625,0.045751720666885376,
254,299.0,42394.33203125,0.0454636812210083,
255,299.0,42394.33203125,0.0454636812210083,
255,299.0,42426.30859375,0.04466333985328674,
255,299.0,42426.30859375,0.04466333985328674,
255,299.0,42507.58203125,0.04453963041305542,
255,299.0,42507.58203125,0.04453963041305542,
257,299.0,42328.3828125,0.04294776916503906,
257,299.0,42328.3828125,0.04294776916503906,
257,299.0,42338.10546875,0.04286876320838928,
257,299.0,42338.10546875,0.04286876320838928,
254,299.0,42384.921875,0.04287755489349365,
254,299.0,42384.921875,0.04287755489349365,
254,299.0,42960.51953125,0.04560080170631409,
254,299.0,42960.51953125,0.04560080170631409,
253,299.0,43313.48046875,0.04609805345535278,
254,299.0,43313.48046875,0.04609805345535278,
253,299.0,43527.33203125,0.04613736271858215,
253,299.0,43527.33203125,0.04613736271858215,
253,299.0,43669.77734375,0.04670795798301697,
252,299.0,43669.77734375,0.04670795798301697,
252,299.0,43856.859375,0.04780134558677673,
251,299.0,43856.859375,0.04780134558677673,
251,299.0,44013.49609375,0.04848921298980713,
252,299.0,44013.49609375,0.04848921298980713,
252,299.0,43924.98046875,0.047868698835372925,
251,299.0,43924.98046875,0.047868698835372925,
251,299.0,43921.75390625,0.048403918743133545,
251,299.0,43921.75390625,0.048403918743133545,
250,299.0,44015.57421875,0.0495036244392395,
250,299.0,44015.57421875,0.0495036244392395,
249,299.0,44069.9296875,0.05001059174537659,
249,299.0,44069.9296875,0.05001059174537659,
248,299.0,44096.3359375,0.05044403672218323,
248,299.0,44096.3359375,0.05044403672218323,
248,299.0,44217.8046875,0.051602646708488464,
248,299.0,44217.8046875,0.051602646708488464,
248,299.0,44240.28125,0.05198517441749573,
246,299.0,44240.28125,0.05198517441749573,
246,299.0,44400.80078125,0.05326057970523834,
246,299.0,44400.80078125,0.05326057970523834,
246,299.0,44410.4140625,0.053573429584503174,
245,299.0,44410.4140625,0.053573429584503174,
245,299.0,44481.73828125,0.05441761016845703,
245,299.0,44481.73828125,0.05441761016845703,
245,299.0,44429.28515625,0.05459386110305786,
247,299.0,44429.28515625,0.05459386110305786,
247,299.0,43859.140625,0.05204491317272186,
248,299.0,43859.140625,0.05204491317272186,
248,299.0,43473.8515625,0.0516347736120224,
248,299.0,43473.8515625,0.0516347736120224,
248,299.0,43188.1875,0.051507413387298584,
248,299.0,43188.1875,0.051507413387298584,
249,299.0,42973.86328125,0.05090464651584625,
249,299.0,42973.86328125,0.05090464651584625,
249,299.0,42790.953125,0.0502113401889801,
250,299.0,42790.953125,0.0502113401889801,
250,299.0,42573.60546875,0.049337029457092285,
251,299.0,42573.60546875,0.049337029457092285,
251,299.0,42377.47265625,0.048517316579818726,
250,299.0,42377.47265625,0.048517316579818726,
251,299.0,42437.09375,0.04888725280761719,
251,299.0,42437.09375,0.04888725280761719,
251,299.0,42429.50390625,0.04823213815689087,
250,299.0,42429.50390625,0.04823213815689087,
250,299.0,42688.4375,0.04908230900764465,
251,299.0,42688.4375,0.04908230900764465,
251,299.0,42790.07421875,0.0487055778503418,
251,299.0,42790.07421875,0.0487055778503418,
251,299.0,42827.07421875,0.04813653230667114,
252,299.0,42827.07421875,0.04813653230667114,
252,299.0,42835.6796875,0.04783770442008972,
252,299.0,42835.6796875,0.04783770442008972,
253,299.0,42629.04296875,0.04642301797866821,
253,299.0,42629.04296875,0.04642301797866821,
253,299.0,42549.32421875,0.04608258605003357,
254,299.0,42549.32421875,0.04608258605003357,
253,299.0,42517.6171875,0.045813143253326416,
253,299.0,42517.6171875,0.045813143253326416,
253,299.0,42659.3046875,0.04618293046951294,
253,299.0,42659.3046875,0.04618293046951294,
253,299.0,42772.10546875,0.046108633279800415,
253,299.0,42772.10546875,0.046108633279800415,
253,299.0,42955.45703125,0.04653164744377136,
253,299.0,42955.45703125,0.04653164744377136,
253,299.0,43078.71484375,0.04664343595504761,
251,299.0,43078.71484375,0.04664343595504761,
251,299.0,43562.97265625,0.04887115955352783,
250,299.0,43562.97265625,0.04887115955352783,
250,299.0,43846.515625,0.04936385154724121,
250,299.0,43846.515625,0.04936385154724121,
249,299.0,44272.4296875,0.05098681151866913,
248,299.0,44272.4296875,0.05098681151866913,
248,299.0,44503.0078125,0.051692843437194824,
247,299.0,44503.0078125,0.051692843437194824,
249,299.0,44397.28515625,0.05086858570575714,
248,299.0,44397.28515625,0.05086858570575714,
248,299.0,44356.8203125,0.05136147141456604,
248,299.0,44356.8203125,0.05136147141456604,
249,299.0,44295.32421875,0.051800355315208435,
249,299.0,44295.32421875,0.051800355315208435,
249,299.0,44024.19140625,0.05080440640449524,
249,299.0,44024.19140625,0.05080440640449524,
249,299.0,43872.234375,0.050922900438308716,
250,299.0,43872.234375,0.050922900438308716,
250,299.0,43382.58984375,0.04907408356666565,
251,299.0,43382.58984375,0.04907408356666565,
251,299.0,43103.484375,0.04878231883049011,
250,299.0,43103.484375,0.04878231883049011,
250,299.0,42984.953125,0.04907017946243286,
251,299.0,42984.953125,0.04907017946243286,
251,299.0,42916.0390625,0.048892319202423096,
252,299.0,42916.0390625,0.048892319202423096,
252,299.0,42652.03125,0.04740619659423828,
253,299.0,42652.03125,0.04740619659423828,
253,299.0,42458.625,0.04683494567871094,
253,299.0,42458.625,0.04683494567871094,
254,299.0,42263.453125,0.046143680810928345,
254,299.0,42263.453125,0.046143680810928345,
254,299.0,42156.82421875,0.04555705189704895,
254,299.0,42156.82421875,0.04555705189704895,
254,299.0,42104.6484375,0.04501080513000488,
254,299.0,42104.6484375,0.04501080513000488,
255,299.0,42182.0,0.04509928822517395,
255,299.0,42182.0,0.04509928822517395,
255,299.0,42218.53515625,0.04471328854560852,
254,299.0,42218.53515625,0.04471328854560852,
254,299.0,42480.3046875,0.045547306537628174,
254,299.0,42480.3046875,0.045547306537628174,
254,299.0,42650.91015625,0.04548168182373047,
255,299.0,42650.91015625,0.04548168182373047,
255,299.0,42692.26171875,0.044822126626968384,
255,299.0,42692.26171875,0.044822126626968384,
255,299.0,42751.625,0.04484236240386963,
254,299.0,42751.625,0.04484236240386963,
254,299.0,42896.40234375,0.04540330171585083,
254,299.0,42896.40234375,0.04540330171585083,
254,299.0,43046.32421875,0.04564720392227173,
254,299.0,43046.32421875,0.04564720392227173,
251,299.0,43661.4609375,0.04851523041725159,
250,299.0,43661.4609375,0.04851523041725159,
250,299.0,44025.94140625,0.04921594262123108,
250,299.0,44025.94140625,0.04921594262123108,
251,299.0,44338.15625,0.049980878829956055,
250,299.0,44338.15625,0.049980878829956055,
250,299.0,44232.70703125,0.04914882779121399,
250,299.0,44232.70703125,0.04914882779121399,
249,299.0,44209.01953125,0.04973810911178589,
250,299.0,44209.01953125,0.04973810911178589,
250,299.0,44016.37109375,0.049363166093826294,
250,299.0,44016.37109375,0.049363166093826294,
250,299.0,43955.3203125,0.049752265214920044,
251,299.0,43955.3203125,0.049752265214920044,
251,299.0,43661.84375,0.048686444759368896,
251,299.0,43661.84375,0.048686444759368896,
251,299.0,43513.5546875,0.04878467321395874,
249,299.0,43513.5546875,0.04878467321395874,
249,299.0,43631.328125,0.05019336938858032,
249,299.0,43631.328125,0.05019336938858032,
249,299.0,43669.37890625,0.05033363401889801,
249,299.0,43669.37890625,0.05033363401889801,
250,299.0,43582.14453125,0.04981708526611328,
250,299.0,43582.14453125,0.04981708526611328,
250,299.0,43490.8359375,0.04978668689727783,
250,299.0,43490.8359375,0.04978668689727783,
250,299.0,43408.11328125,0.04973357915878296,
250,299.0,43408.11328125,0.04973357915878296,
250,299.0,43318.19921875,0.04934313893318176,
250,299.0,43318.19921875,0.04934313893318176,
250,299.0,43273.32421875,0.04922768473625183,
251,299.0,43273.32421875,0.04922768473625183,
252,299.0,43036.58984375,0.04808911681175232,
252,299.0,43036.58984375,0.04808911681175232,
252,299.0,42892.203125,0.0477980375289917,
250,299.0,42892.203125,0.0477980375289917,
250,299.0,43226.57421875,0.04998710751533508,
249,299.0,43226.57421875,0.04998710751533508,
249,299.0,43397.5234375,0.050008878111839294,
250,299.0,43397.5234375,0.050008878111839294,
250,299.0,43463.984375,0.04959467053413391,
250,299.0,43463.984375,0.04959467053413391,
250,299.0,43450.5234375,0.04956313967704773,
250,299.0,43450.5234375,0.04956313967704773,
249,299.0,43522.75,0.05016143620014191,
249,299.0,43522.75,0.05016143620014191,
249,299.0,43581.9765625,0.05024394392967224,
249,299.0,43581.9765625,0.05024394392967224,
250,299.0,43636.6171875,0.05031682550907135,
250,299.0,43636.6171875,0.05031682550907135,
250,299.0,43531.2421875,0.04973834753036499,
250,299.0,43531.2421875,0.04973834753036499,
250,299.0,43466.18359375,0.0497155487537384,
251,299.0,43466.18359375,0.0497155487537384,
251,299.0,43184.8125,0.048433154821395874,
251,299.0,43184.8125,0.048433154821395874,
251,299.0,43037.8671875,0.04821005463600159,
252,299.0,43037.8671875,0.04821005463600159,
252,299.0,42919.046875,0.047977566719055176,
252,299.0,42919.046875,0.047977566719055176,
252,299.0,42857.765625,0.047722041606903076,
252,299.0,42857.765625,0.047722041606903076,
252,299.0,42877.58984375,0.04770922660827637,
252,299.0,42877.58984375,0.04770922660827637,
252,299.0,42888.25,0.047513216733932495,
252,299.0,42888.25,0.047513216733932495,
252,299.0,42942.5078125,0.04761531949043274,
252,299.0,42942.5078125,0.04761531949043274,
252,299.0,42971.421875,0.04750478267669678,
252,299.0,42971.421875,0.04750478267669678,
253,299.0,43015.046875,0.04743751883506775,
253,299.0,43015.046875,0.04743751883506775,
253,299.0,42860.5234375,0.046262264251708984,
253,299.0,42860.5234375,0.046262264251708984,
253,299.0,42806.921875,0.046130210161209106,
252,299.0,42806.921875,0.046130210161209106,
252,299.0,43002.9765625,0.04736161231994629,
252,299.0,43002.9765625,0.04736161231994629,
252,299.0,43129.5859375,0.04744890332221985,
252,299.0,43129.5859375,0.04744890332221985,
252,299.0,43217.16796875,0.04731878638267517,
252,299.0,43217.16796875,0.04731878638267517,
252,299.0,43271.46875,0.04744473099708557,
252,299.0,43271.46875,0.04744473099708557,
252,299.0,43244.10546875,0.04732787609100342,
252,299.0,43244.10546875,0.04732787609100342,
252,299.0,43233.66015625,0.04742461442947388,
252,299.0,43233.66015625,0.04742461442947388,
253,299.0,43052.46484375,0.04646995663642883,
253,299.0,43052.46484375,0.04646995663642883,
253,299.0,42997.234375,0.04646822810173035,
253,299.0,42997.234375,0.04646822810173035,
253,299.0,42963.3125,0.04646828770637512,
253,299.0,42963.3125,0.04646828770637512,
