1
Deck is attached!
stateEstimateZ.x,stateEstimateZ.y,stateEstimateZ.z,ctrltargetZ.x,ctrltargetZ.y,ctrltargetZ.z,stabilizer.thrust,debug.error,
18,-19,5,22.0,-44.0,238.0,48367.33984375,0.23344796895980835,
14,-18,5,22.0,-44.0,238.0,48367.33984375,0.23344796895980835,
15,-18,9,22.0,-44.0,253.0,48101.80859375,0.24625658988952637,
17,-13,11,22.0,-44.0,253.0,48101.80859375,0.24625658988952637,
16,-12,13,22.0,-44.0,266.0,47455.94921875,0.25310835242271423,
13,-11,15,22.0,-44.0,266.0,47455.94921875,0.25310835242271423,
14,-10,21,22.0,-44.0,277.0,46659.90234375,0.2594212591648102,
13,-7,24,22.0,-44.0,277.0,46659.90234375,0.2594212591648102,
13,-7,27,22.0,-44.0,285.0,45586.7578125,0.2583008408546448,
6,-2,29,22.0,-44.0,285.0,45586.7578125,0.2583008408546448,
6,-1,32,22.0,-44.0,291.0,44587.98046875,0.25894197821617126,
-1,0,39,22.0,-44.0,291.0,44587.98046875,0.25894197821617126,
-2,0,43,22.0,-44.0,295.0,43449.67578125,0.25258341431617737,
-2,0,47,22.0,-44.0,295.0,43449.67578125,0.25258341431617737,
-4,2,50,22.0,-44.0,298.0,42412.62109375,0.24724139273166656,
-5,2,60,22.0,-44.0,298.0,42412.62109375,0.24724139273166656,
-7,3,64,22.0,-44.0,299.0,41165.91015625,0.23505248129367828,
-7,2,68,22.0,-44.0,299.0,41165.91015625,0.23505248129367828,
-8,3,73,22.0,-44.0,299.0,40124.6875,0.22667670249938965,
-11,5,77,22.0,-44.0,299.0,40124.6875,0.22667670249938965,
-12,4,87,22.0,-44.0,299.0,39087.546875,0.2128055989742279,
-12,4,92,22.0,-44.0,299.0,39087.546875,0.2128055989742279,
-12,7,96,22.0,-44.0,300.0,38350.0,0.20314624905586243,
-13,6,101,22.0,-44.0,300.0,38350.0,0.20314624905586243,
-14,6,109,22.0,-44.0,300.0,37904.65234375,0.1938226819038391,
-14,5,113,22.0,-44.0,300.0,37904.65234375,0.1938226819038391,
-13,4,118,22.0,-44.0,300.0,37620.80078125,0.18150857090950012,
-13,5,123,22.0,-44.0,300.0,37620.80078125,0.18150857090950012,
-15,2,127,22.0,-44.0,300.0,37497.00390625,0.17239567637443542,
-14,1,131,22.0,-44.0,300.0,37497.00390625,0.17239567637443542,
-14,1,135,22.0,-44.0,300.0,37566.375,0.1642318069934845,
-14,0,139,22.0,-44.0,300.0,37566.375,0.1642318069934845,
-14,-1,143,22.0,-44.0,300.0,37866.75390625,0.15618009865283966,
-13,-2,143,22.0,-44.0,300.0,37866.75390625,0.15618009865283966,
-13,-3,147,22.0,-44.0,300.0,38558.03125,0.15294265747070312,
-12,-4,150,22.0,-44.0,300.0,38558.03125,0.15294265747070312,
-12,-5,153,22.0,-44.0,300.0,39363.8671875,0.14654666185379028,
-11,-7,156,22.0,-44.0,300.0,39363.8671875,0.14654666185379028,
-11,-8,159,22.0,-44.0,300.0,40081.21875,0.1401251256465912,
-10,-10,162,22.0,-44.0,300.0,40081.21875,0.1401251256465912,
-10,-11,165,22.0,-44.0,300.0,40610.30859375,0.13485723733901978,
-9,-13,167,22.0,-44.0,300.0,40610.30859375,0.13485723733901978,
-8,-15,168,22.0,-44.0,300.0,41211.87890625,0.13194221258163452,
-7,-16,170,22.0,-44.0,300.0,41211.87890625,0.13194221258163452,
-6,-19,171,22.0,-44.0,300.0,41866.02734375,0.1279665231704712,
-6,-20,173,22.0,-44.0,300.0,41866.02734375,0.1279665231704712,
-4,-22,172,22.0,-44.0,300.0,42462.1328125,0.12446020543575287,
-4,-23,174,22.0,-44.0,300.0,42462.1328125,0.12446020543575287,
-2,-26,175,22.0,-44.0,300.0,43118.0078125,0.12458662688732147,
-2,-27,176,22.0,-44.0,300.0,43118.0078125,0.12458662688732147,
0,-29,177,22.0,-44.0,300.0,43716.50390625,0.12221702933311462,
0,-30,180,22.0,-44.0,300.0,43716.50390625,0.12221702933311462,
1,-33,181,22.0,-44.0,300.0,44075.23046875,0.11856740713119507,
1,-34,182,22.0,-44.0,300.0,44075.23046875,0.11856740713119507,
3,-37,183,22.0,-44.0,300.0,44198.3984375,0.11647994816303253,
4,-38,185,22.0,-44.0,300.0,44198.3984375,0.11647994816303253,
6,-41,186,22.0,-44.0,300.0,44171.79296875,0.11337451636791229,
8,-43,187,22.0,-44.0,300.0,44171.79296875,0.11337451636791229,
8,-44,188,22.0,-44.0,300.0,44151.09765625,0.11142988502979279,
10,-47,189,22.0,-44.0,300.0,44151.09765625,0.11142988502979279,
11,-47,190,22.0,-44.0,300.0,44145.26953125,0.10978692770004272,
13,-50,191,22.0,-44.0,300.0,44145.26953125,0.10978692770004272,
14,-51,192,22.0,-44.0,300.0,44136.4296875,0.10785399377346039,
15,-53,193,22.0,-44.0,300.0,44136.4296875,0.10785399377346039,
16,-54,189,22.0,-44.0,300.0,44386.5390625,0.11053524911403656,
18,-56,190,22.0,-44.0,300.0,44386.5390625,0.11053524911403656,
19,-56,190,22.0,-44.0,300.0,44659.05078125,0.10915324091911316,
21,-59,191,22.0,-44.0,300.0,44659.05078125,0.10915324091911316,
22,-59,191,22.0,-44.0,300.0,44798.76953125,0.10772402584552765,
24,-61,191,22.0,-44.0,300.0,44798.76953125,0.10772402584552765,
25,-62,192,22.0,-44.0,300.0,44768.66796875,0.10739736258983612,
27,-63,193,22.0,-44.0,300.0,44768.66796875,0.10739736258983612,
28,-64,194,22.0,-44.0,300.0,44669.03515625,0.10595051944255829,
30,-65,193,22.0,-44.0,300.0,44669.03515625,0.10595051944255829,
31,-66,194,22.0,-44.0,300.0,44644.7109375,0.10594025254249573,
32,-68,194,22.0,-44.0,300.0,44644.7109375,0.10594025254249573,
34,-69,195,22.0,-44.0,300.0,44602.8671875,0.10448390245437622,
34,-69,196,22.0,-44.0,300.0,44602.8671875,0.10448390245437622,
36,-71,197,22.0,-44.0,300.0,44496.640625,0.10268791019916534,
37,-71,198,22.0,-44.0,300.0,44496.640625,0.10268791019916534,
38,-71,199,22.0,-44.0,300.0,44301.9296875,0.1009950190782547,
39,-71,201,22.0,-44.0,300.0,44301.9296875,0.1009950190782547,
41,-72,202,22.0,-44.0,300.0,43992.90625,0.09786158800125122,
42,-72,203,22.0,-44.0,300.0,43992.90625,0.09786158800125122,
43,-73,204,22.0,-44.0,300.0,43675.96875,0.09576986730098724,
43,-74,205,22.0,-44.0,300.0,43675.96875,0.09576986730098724,
44,-75,206,22.0,-44.0,300.0,43385.2109375,0.09341318905353546,
45,-75,207,22.0,-44.0,300.0,43385.2109375,0.09341318905353546,
46,-75,208,22.0,-44.0,300.0,43153.00390625,0.09106031060218811,
47,-76,210,22.0,-44.0,300.0,43153.00390625,0.09106031060218811,
48,-76,211,22.0,-44.0,300.0,42948.9453125,0.08861815929412842,
49,-76,213,22.0,-44.0,300.0,42948.9453125,0.08861815929412842,
49,-77,214,22.0,-44.0,300.0,42731.91015625,0.08543112874031067,
49,-76,215,22.0,-44.0,300.0,42731.91015625,0.08543112874031067,
49,-76,217,22.0,-44.0,300.0,42546.8828125,0.0828179270029068,
49,-76,217,22.0,-44.0,300.0,42546.8828125,0.0828179270029068,
49,-76,219,22.0,-44.0,300.0,42451.15234375,0.08085282146930695,
49,-76,220,22.0,-44.0,300.0,42451.15234375,0.08085282146930695,
51,-76,221,22.0,-44.0,300.0,42417.9140625,0.07832580804824829,
52,-76,223,22.0,-44.0,300.0,42417.9140625,0.07832580804824829,
51,-76,224,22.0,-44.0,300.0,42378.19140625,0.07539945840835571,
53,-76,225,22.0,-44.0,300.0,42378.19140625,0.07539945840835571,
53,-76,227,22.0,-44.0,300.0,42321.140625,0.07290410995483398,
54,-76,229,22.0,-44.0,300.0,42321.140625,0.07290410995483398,
53,-76,230,22.0,-44.0,300.0,42256.9296875,0.07085098326206207,
54,-76,231,22.0,-44.0,300.0,42256.9296875,0.07085098326206207,
57,-76,232,22.0,-44.0,300.0,42178.66796875,0.06836327910423279,
57,-76,234,22.0,-44.0,300.0,42178.66796875,0.06836327910423279,
58,-76,235,22.0,-44.0,300.0,42134.5078125,0.06559251248836517,
58,-75,236,22.0,-44.0,300.0,42134.5078125,0.06559251248836517,
58,-74,238,22.0,-44.0,300.0,42139.5859375,0.06301793456077576,
58,-74,239,22.0,-44.0,300.0,42139.5859375,0.06301793456077576,
58,-74,241,22.0,-44.0,300.0,42179.2890625,0.06067033112049103,
58,-73,242,22.0,-44.0,300.0,42179.2890625,0.06067033112049103,
58,-73,243,22.0,-44.0,300.0,42175.43359375,0.05729307234287262,
58,-72,244,22.0,-44.0,300.0,42175.43359375,0.05729307234287262,
58,-71,245,22.0,-44.0,300.0,42177.59375,0.05517178773880005,
58,-71,246,22.0,-44.0,300.0,42177.59375,0.05517178773880005,
58,-70,247,22.0,-44.0,300.0,42215.4609375,0.053129762411117554,
58,-70,248,22.0,-44.0,300.0,42215.4609375,0.053129762411117554,
58,-70,249,22.0,-44.0,300.0,42313.671875,0.05127693712711334,
58,-69,251,22.0,-44.0,300.0,42313.671875,0.05127693712711334,
58,-69,251,22.0,-44.0,300.0,42384.578125,0.04890802502632141,
58,-68,252,22.0,-44.0,300.0,42384.578125,0.04890802502632141,
58,-68,253,22.0,-44.0,300.0,42444.99609375,0.04723548889160156,
58,-66,251,22.0,-44.0,300.0,42444.99609375,0.04723548889160156,
58,-66,252,22.0,-44.0,300.0,42679.78125,0.048130542039871216,
57,-65,252,22.0,-44.0,300.0,42679.78125,0.048130542039871216,
57,-65,253,22.0,-44.0,300.0,42983.515625,0.04702162742614746,
58,-63,253,22.0,-44.0,300.0,42983.515625,0.04702162742614746,
57,-64,257,22.0,-44.0,300.0,43064.3984375,0.04340353608131409,
57,-63,257,22.0,-44.0,300.0,43064.3984375,0.04340353608131409,
57,-62,258,22.0,-44.0,300.0,42975.375,0.04218679666519165,
57,-61,258,22.0,-44.0,300.0,42975.375,0.04218679666519165,
56,-60,258,22.0,-44.0,300.0,42900.90625,0.04105788469314575,
57,-60,258,22.0,-44.0,300.0,42900.90625,0.04105788469314575,
56,-59,258,22.0,-44.0,300.0,43041.64453125,0.041439831256866455,
56,-59,259,22.0,-44.0,300.0,43041.64453125,0.041439831256866455,
56,-58,259,22.0,-44.0,300.0,43226.5,0.0406268835067749,
55,-57,260,22.0,-44.0,300.0,43226.5,0.0406268835067749,
56,-56,260,22.0,-44.0,300.0,43353.40234375,0.039766520261764526,
55,-56,260,22.0,-44.0,300.0,43353.40234375,0.039766520261764526,
55,-56,261,22.0,-44.0,300.0,43401.3203125,0.03906291723251343,
55,-56,261,22.0,-44.0,300.0,43401.3203125,0.03906291723251343,
56,-55,261,22.0,-44.0,300.0,43427.67578125,0.038523316383361816,
56,-54,262,22.0,-44.0,300.0,43427.67578125,0.038523316383361816,
54,-54,262,22.0,-44.0,300.0,43458.2109375,0.03791418671607971,
54,-53,263,22.0,-44.0,300.0,43458.2109375,0.03791418671607971,
54,-53,263,22.0,-44.0,300.0,43451.2421875,0.036626458168029785,
54,-52,264,22.0,-44.0,300.0,43451.2421875,0.036626458168029785,
54,-51,264,22.0,-44.0,300.0,43416.97265625,0.03598305583000183,
54,-51,264,22.0,-44.0,300.0,43416.97265625,0.03598305583000183,
54,-51,264,22.0,-44.0,300.0,43423.765625,0.03609997034072876,
54,-50,264,22.0,-44.0,300.0,43423.765625,0.03609997034072876,
54,-50,264,22.0,-44.0,300.0,43474.41015625,0.03558349609375,
53,-49,264,22.0,-44.0,300.0,43474.41015625,0.03558349609375,
53,-49,263,22.0,-44.0,300.0,43514.109375,0.03506690263748169,
53,-50,264,22.0,-44.0,300.0,43514.109375,0.03506690263748169,
53,-49,264,22.0,-44.0,300.0,43581.40625,0.0359591543674469,
52,-49,264,22.0,-44.0,300.0,43581.40625,0.0359591543674469,
52,-48,264,22.0,-44.0,300.0,43636.75390625,0.0355660617351532,
52,-48,264,22.0,-44.0,300.0,43636.75390625,0.0355660617351532,
52,-48,264,22.0,-44.0,300.0,43695.6015625,0.0354902446269989,
51,-48,264,22.0,-44.0,300.0,43695.6015625,0.0354902446269989,
51,-47,265,22.0,-44.0,300.0,43712.87890625,0.03513780236244202,
51,-47,265,22.0,-44.0,300.0,43712.87890625,0.03513780236244202,
51,-46,265,22.0,-44.0,300.0,43674.1796875,0.034340232610702515,
51,-46,266,22.0,-44.0,300.0,43674.1796875,0.034340232610702515,
51,-46,266,22.0,-44.0,300.0,43609.9453125,0.03390824794769287,
51,-46,268,22.0,-44.0,300.0,43609.9453125,0.03390824794769287,
51,-45,268,22.0,-44.0,300.0,43453.5390625,0.03182324767112732,
51,-45,268,22.0,-44.0,300.0,43453.5390625,0.03182324767112732,
51,-44,269,22.0,-44.0,300.0,43302.22265625,0.03118082880973816,
51,-44,269,22.0,-44.0,300.0,43302.22265625,0.03118082880973816,
51,-44,270,22.0,-44.0,300.0,43173.671875,0.03029608726501465,
50,-44,270,22.0,-44.0,300.0,43173.671875,0.03029608726501465,
50,-44,270,22.0,-44.0,300.0,43106.13671875,0.029584825038909912,
51,-44,271,22.0,-44.0,300.0,43106.13671875,0.029584825038909912,
51,-43,268,22.0,-44.0,300.0,43055.65625,0.028852730989456177,
51,-43,268,22.0,-44.0,300.0,43055.65625,0.028852730989456177,
51,-43,269,22.0,-44.0,300.0,43202.515625,0.03111061453819275,
51,-43,269,22.0,-44.0,300.0,43202.515625,0.03111061453819275,
51,-43,269,22.0,-44.0,300.0,43403.26171875,0.03073522448539734,
49,-42,270,22.0,-44.0,300.0,43403.26171875,0.03073522448539734,
49,-42,271,22.0,-44.0,300.0,43490.8984375,0.02916613221168518,
49,-42,271,22.0,-44.0,300.0,43490.8984375,0.02916613221168518,
49,-42,271,22.0,-44.0,300.0,43440.15234375,0.028704851865768433,
49,-42,272,22.0,-44.0,300.0,43440.15234375,0.028704851865768433,
49,-42,273,22.0,-44.0,300.0,43296.703125,0.027122914791107178,
49,-42,273,22.0,-44.0,300.0,43296.703125,0.027122914791107178,
49,-42,273,22.0,-44.0,300.0,43197.3125,0.026552975177764893,
49,-42,273,22.0,-44.0,300.0,43197.3125,0.026552975177764893,
49,-42,274,22.0,-44.0,300.0,43152.09375,0.0260065495967865,
49,-42,274,22.0,-44.0,300.0,43152.09375,0.0260065495967865,
49,-42,274,22.0,-44.0,300.0,43165.359375,0.025488674640655518,
49,-42,275,22.0,-44.0,300.0,43165.359375,0.025488674640655518,
48,-42,274,22.0,-44.0,300.0,43243.2734375,0.025856971740722656,
48,-42,274,22.0,-44.0,300.0,43243.2734375,0.025856971740722656,
49,-41,274,22.0,-44.0,300.0,43326.51171875,0.025486886501312256,
49,-40,274,22.0,-44.0,300.0,43326.51171875,0.025486886501312256,
49,-40,275,22.0,-44.0,300.0,43399.15625,0.025157779455184937,
49,-40,275,22.0,-44.0,300.0,43399.15625,0.025157779455184937,
49,-40,275,22.0,-44.0,300.0,43435.3046875,0.02479150891304016,
49,-40,275,22.0,-44.0,300.0,43435.3046875,0.02479150891304016,
49,-40,273,22.0,-44.0,300.0,43448.90234375,0.024506479501724243,
49,-41,273,22.0,-44.0,300.0,43448.90234375,0.024506479501724243,
49,-41,273,22.0,-44.0,300.0,43590.23828125,0.026445865631103516,
49,-41,273,22.0,-44.0,300.0,43590.23828125,0.026445865631103516,
49,-41,273,22.0,-44.0,300.0,43773.703125,0.026469767093658447,
49,-41,275,22.0,-44.0,300.0,43773.703125,0.026469767093658447,
49,-41,275,22.0,-44.0,300.0,43803.03125,0.02448013424873352,
49,-41,275,22.0,-44.0,300.0,43803.03125,0.02448013424873352,
49,-41,275,22.0,-44.0,300.0,43696.109375,0.024309396743774414,
49,-41,275,22.0,-44.0,300.0,43696.109375,0.024309396743774414,
49,-41,276,22.0,-44.0,300.0,43566.5,0.02403050661087036,
49,-41,276,22.0,-44.0,300.0,43566.5,0.02403050661087036,
49,-41,276,22.0,-44.0,300.0,43513.734375,0.023817896842956543,
49,-41,277,22.0,-44.0,300.0,43513.734375,0.023817896842956543,
49,-41,277,22.0,-44.0,300.0,43446.47265625,0.022876501083374023,
48,-41,277,22.0,-44.0,300.0,43446.47265625,0.022876501083374023,
49,-41,277,22.0,-44.0,300.0,43377.54296875,0.022560030221939087,
49,-41,277,22.0,-44.0,300.0,43377.54296875,0.022560030221939087,
49,-41,279,22.0,-44.0,300.0,43320.19140625,0.022224515676498413,
49,-41,280,22.0,-44.0,300.0,43320.19140625,0.022224515676498413,
49,-42,280,22.0,-44.0,300.0,43162.1875,0.019821763038635254,
49,-42,280,22.0,-44.0,300.0,43162.1875,0.019821763038635254,
49,-42,280,22.0,-44.0,300.0,42994.6953125,0.019204705953598022,
49,-42,280,22.0,-44.0,300.0,42994.6953125,0.019204705953598022,
49,-42,280,22.0,-44.0,300.0,42936.1484375,0.019489943981170654,
49,-40,280,22.0,-44.0,300.0,42936.1484375,0.019489943981170654,
50,-40,281,22.0,-44.0,300.0,42992.859375,0.01903936266899109,
50,-40,281,22.0,-44.0,300.0,42992.859375,0.01903936266899109,
49,-40,281,22.0,-44.0,300.0,43063.5390625,0.01868075132369995,
49,-40,281,22.0,-44.0,300.0,43063.5390625,0.01868075132369995,
49,-40,281,22.0,-44.0,300.0,43081.03515625,0.018253028392791748,
